Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Source_League
be BEL,"FW,MF",PSV Eindhoven,20,2001,24,5,797,8.9,6,3,9,6,0,0,0,0,0.68,0.34,1.02,0.68,1.02,,,,,,,,,,,,,4500000.0,Yorbe Vertessen,1458,Y. Vertessen,20,73,82,176,68,Right,74,FW,9,6500000,11000,325,64,69,65,69,58,334,74,66,60,61,73,401,94,93,73,69,72,338,73,63,64,74,64,275,61,17,69,65,63,93,45,26,22,57,10,7,13,14,13,3,High,Medium,1,Netherlands
nl NED,"MF,FW",Vitesse,21,1999,21,4,653,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,400000.0,Patrick Vroegh,2584,P. Vroegh,21,64,73,175,67,Left,66,FW,9,1300000,3000,265,52,48,46,69,50,309,61,57,57,67,67,309,63,49,67,63,67,297,64,56,64,56,57,280,58,54,61,63,44,171,55,61,55,45,10,7,5,12,11,3,Medium,Medium,1,Netherlands
nl NED,"FW,MF",Zwolle,19,2002,7,0,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,700000.0,Max de Waal,2769,M. de Waal,19,63,73,184,71,Right,65,FW,10,1000000,2000,302,53,65,67,64,53,298,59,52,65,60,62,315,68,67,60,58,62,319,62,63,63,68,63,262,57,33,59,57,56,135,43,47,45,53,9,15,14,9,6,4,Medium,Medium,1,Netherlands
nl NED,"MF,FW",AZ Alkmaar,23,1998,33,33,"2,837",31.5,8,4,12,8,0,0,4,0,0.25,0.13,0.38,0.25,0.38,,,,,,,,,,,,,3500000.0,Dani de Wit,1419,D. de Wit,23,74,79,183,76,Right,77,FW,5,6500000,9000,361,61,76,83,78,63,318,68,55,52,69,74,337,62,64,64,79,68,400,74,85,90,83,68,375,87,66,80,76,66,201,68,68,65,54,14,8,7,14,11,3,High,High,1,Netherlands
jm JAM,"FW,MF",Aston Villa,23,1997,18,7,761,8.5,1,2,3,1,0,0,3,0,0.12,0.24,0.35,0.12,0.35,1.5,1.5,0.8,2.3,34.0,24.0,61.0,0.18,0.09,0.27,0.18,0.27,25000000.0,Leon Bailey,47,L. Bailey,23,81,84,178,77,Left,83,FW,3,35000000,70000,357,74,79,57,73,74,390,85,79,79,65,82,435,93,93,86,79,84,358,79,77,63,61,78,306,55,21,80,79,71,88,45,25,18,60,12,13,6,15,14,3,High,Medium,3,PremierLeague
eng ENG,"FW,MF",Leicester City,23,1997,32,24,"2,101",23.3,6,10,16,6,0,0,2,0,0.26,0.43,0.69,0.26,0.69,5.6,5.6,4.6,10.2,107.0,59.0,237.0,0.24,0.2,0.44,0.24,0.44,32000000.0,Harvey Barnes,59,H. Barnes,23,80,83,180,66,Right,81,FW,3,29000000,88000,346,78,78,46,76,68,377,82,76,69,69,81,412,85,86,81,81,79,355,80,59,73,64,79,307,53,43,80,77,54,136,45,47,44,40,6,5,11,8,10,4,High,Medium,1,PremierLeague
nl NED,"FW,MF",Tottenham,23,1997,25,4,565,6.3,3,1,4,3,0,0,1,0,0.48,0.16,0.64,0.48,0.64,2.5,2.5,0.9,3.5,26.0,17.0,53.0,0.4,0.15,0.55,0.4,0.55,18000000.0,Steven Bergwijn,57,S. Bergwijn,23,80,83,178,78,Right,82,FW,3,29000000,90000,367,76,76,60,79,76,373,84,78,65,64,82,419,87,85,79,79,89,381,84,68,74,75,80,312,54,34,78,78,68,120,52,36,32,64,11,14,12,14,13,2,High,Medium,2,PremierLeague
al ALB,FW,Southampton,19,2001,32,21,"1,975",21.9,6,0,6,6,0,0,2,0,0.27,0.0,0.27,0.27,0.27,5.9,5.9,1.0,6.9,56.0,29.0,114.0,0.27,0.05,0.32,0.27,0.32,22000000.0,Armando Broja,228,A. Broja,19,75,85,191,75,Right,77,FW,10,12000000,51000,315,40,77,69,65,64,290,78,53,36,47,76,358,75,81,65,74,63,361,80,63,74,83,61,295,67,20,76,58,74,77,23,31,23,48,9,7,15,8,9,3,Medium,Low,1,PremierLeague
pt POR,"DF,FW",Wolves,21,2000,8,1,208,2.3,0,3,3,0,0,0,0,0,0.0,1.3,1.3,0.0,1.3,0.6,0.6,0.7,1.3,10.0,7.0,35.0,0.26,0.3,0.56,0.26,0.56,4500000.0,Chiquinho,573,Chiquinho,21,69,81,179,72,Right,71,FW,12,3400000,26000,296,68,66,52,60,50,310,75,63,47,55,70,379,86,87,74,64,68,297,71,50,66,64,46,251,35,27,63,61,65,90,33,26,31,60,14,12,7,15,12,3,High,Medium,1,PremierLeague
eng ENG,"MF,FW",Aston Villa,17,2003,12,2,301,3.3,0,1,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3,0.6,0.6,1.0,1.6,9.0,7.0,14.0,0.19,0.28,0.47,0.19,0.47,6000000.0,Carney Chukwuemeka,809,C. Chukwuemeka,17,64,86,183,70,Right,66,FW,22,1800000,2000,277,53,58,46,68,52,307,71,55,46,67,68,318,67,63,57,56,75,249,56,50,48,61,34,279,58,33,66,64,58,146,43,49,54,54,12,12,9,11,10,3,Medium,Medium,1,PremierLeague
zm ZAM,FW,Leicester City,22,1998,23,13,"1,159",12.9,5,3,8,5,0,0,2,0,0.39,0.23,0.62,0.39,0.62,4.2,4.2,2.0,6.1,10.0,17.0,66.0,0.32,0.15,0.48,0.32,0.48,20000000.0,Patson Daka,138,P. Daka,22,77,83,183,71,Right,79,FW,6,17000000,78000,341,51,82,67,68,73,311,74,65,35,61,76,423,89,94,89,77,74,379,76,89,76,67,71,288,63,17,80,53,75,58,18,24,16,39,8,6,9,5,11,3,Medium,Medium,1,PremierLeague
eng ENG,"MF,FW",Brentford,22,1998,9,2,257,2.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,10.0,11.0,10.0,0.03,0.05,0.08,0.03,0.08,10000000.0,Josh Dasilva,428,J. Dasilva,22,72,80,184,75,Left,75,FW,8,5000000,28000,316,68,65,50,76,57,335,75,71,39,75,75,355,68,74,72,70,71,356,78,48,74,79,77,324,70,60,67,72,55,192,66,64,62,56,11,13,8,10,14,3,High,Medium,1,Championship
eng ENG,"MF,FW",Brentford,22,1998,9,2,257,2.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,10.0,11.0,10.0,0.03,0.05,0.08,0.03,0.08,10000000.0,Josh Dasilva,428,J. Dasilva,22,72,80,184,75,Left,75,FW,8,5000000,28000,316,68,65,50,76,57,335,75,71,39,75,75,355,68,74,72,70,71,356,78,48,74,79,77,324,70,60,67,72,55,192,66,64,62,56,11,13,8,10,14,3,High,Medium,1,PremierLeague
eng ENG,FW,Manchester City,18,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,Liam Delap,812,L. Delap,18,64,84,186,77,Right,66,FW,20,1600000,9000,287,42,67,66,50,62,257,60,55,37,43,62,337,69,78,72,56,62,319,69,60,60,73,57,253,64,17,60,52,60,55,19,21,15,48,8,9,10,11,10,4,High,Medium,1,PremierLeague
ng NGA,"FW,MF",Watford,23,1997,33,30,"2,581",28.7,10,6,16,10,0,0,9,1,0.35,0.21,0.56,0.35,0.56,7.3,7.3,4.1,11.3,90.0,61.0,172.0,0.26,0.14,0.4,0.25,0.4,14000000.0,Emmanuel Dennis,177,E. Dennis,23,76,80,175,66,Right,78,FW,4,11000000,46000,351,67,76,74,65,69,333,76,62,62,58,75,420,89,85,88,78,80,384,81,94,71,70,68,263,68,13,72,54,56,110,38,45,27,55,13,7,11,11,13,3,Medium,Low,1,PremierLeague
eng ENG,"FW,MF",Everton,18,2003,3,0,32,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,300000.0,Lewis Dobbin,1224,L. Dobbin,18,58,77,175,71,Right,60,FW,19,525000,5000,252,36,57,51,56,52,241,60,48,36,42,55,360,76,82,74,58,70,251,60,46,44,47,54,218,33,14,57,52,62,50,20,15,15,38,7,13,6,6,6,2,Medium,Medium,1,PremierLeague
eng ENG,"FW,MF",Norwich City,23,1997,19,11,912,10.1,1,1,2,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2,1.1,1.1,1.5,2.6,14.0,31.0,49.0,0.1,0.15,0.26,0.1,0.26,2500000.0,Kieran Dowell,474,K. Dowell,23,71,76,185,70,Left,73,FW,5,2800000,19000,318,64,68,53,75,58,365,73,76,75,68,73,331,61,66,69,66,69,306,68,57,60,48,73,286,45,33,69,75,64,112,45,37,30,50,8,13,7,14,8,3,Medium,Low,1,PremierLeague
se SWE,FW,Manchester Utd,19,2002,21,14,"1,214",13.5,2,2,4,2,0,0,0,0,0.15,0.15,0.3,0.15,0.3,2.6,2.6,2.4,5.1,32.0,18.0,114.0,0.19,0.18,0.37,0.19,0.37,20000000.0,Anthony Elanga,422,A. Elanga,19,72,85,178,75,Right,72,FW,13,5500000,41000,326,63,69,65,67,62,319,74,65,61,47,72,401,88,84,83,69,77,328,64,76,73,54,61,262,42,29,72,63,56,96,30,35,31,49,13,5,13,8,10,3,High,High,1,PremierLeague
eng ENG,"MF,FW",Crystal Palace,23,1998,13,6,605,6.7,1,1,2,1,0,0,1,0,0.15,0.15,0.3,0.15,0.3,0.4,0.4,0.9,1.3,20.0,33.0,38.0,0.07,0.13,0.2,0.07,0.2,22000000.0,Eberechi Eze,141,E. Eze,23,77,83,178,67,Right,79,FW,6,16500000,45000,323,70,71,49,78,55,370,82,71,68,69,80,389,77,77,82,73,80,352,68,67,77,68,72,324,58,49,72,76,69,133,36,57,40,55,10,12,9,14,10,3,Medium,Medium,1,PremierLeague
eng ENG,FW,Manchester City,21,2000,28,24,"2,128",23.6,9,5,14,9,0,0,1,0,0.38,0.21,0.59,0.38,0.59,9.4,9.4,6.3,15.7,71.0,98.0,248.0,0.4,0.27,0.66,0.4,0.66,90000000.0,Phil Foden,11,P. Foden,21,84,92,171,69,Left,87,FW,8,94500000,140000,345,75,79,47,85,59,390,87,73,63,78,89,433,86,82,91,83,91,335,82,49,80,47,77,354,64,59,82,85,64,164,58,59,47,52,8,15,6,10,13,3,High,Medium,3,PremierLeague
eng ENG,"FW,MF",Leeds United,19,2002,20,5,746,8.3,2,2,4,2,0,0,4,0,0.24,0.24,0.48,0.24,0.48,3.0,3.0,1.6,4.6,17.0,15.0,55.0,0.36,0.2,0.56,0.36,0.56,6000000.0,Joe Gelhardt,472,J. Gelhardt,19,71,84,179,76,Left,73,FW,13,4500000,27000,307,48,72,55,69,63,311,75,57,45,58,76,368,76,74,74,68,76,349,75,64,68,75,67,283,60,23,70,65,65,73,32,23,18,47,6,13,6,10,12,3,High,High,1,PremierLeague
eng ENG,"MF,FW",Everton,20,2001,35,25,"2,285",25.4,4,2,6,4,0,0,4,0,0.16,0.08,0.24,0.16,0.24,3.5,3.5,3.8,7.3,74.0,51.0,137.0,0.14,0.15,0.29,0.14,0.29,20000000.0,Anthony Gordon,421,A. Gordon,20,72,83,183,74,Right,73,FW,11,5000000,35000,302,73,64,49,68,48,353,76,75,66,62,74,358,78,78,73,61,68,317,68,58,68,56,67,288,62,28,65,68,65,107,34,40,33,40,5,6,14,7,8,3,High,Medium,1,PremierLeague
eng ENG,FW,Liverpool,16,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,0.0,3.0,4.5,0.0,4.5,4.5,4.5,1500000.0,Kaide Gordon,1017,K. Gordon,16,61,84,173,65,Left,62,FW,23,1000000,3000,254,53,59,42,58,42,250,64,45,30,50,61,359,77,71,78,57,76,265,55,56,57,43,54,231,38,22,58,57,56,67,22,24,21,42,13,7,6,9,7,3,High,Medium,1,Championship
eng ENG,FW,Liverpool,16,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,0.0,3.0,4.5,0.0,4.5,4.5,4.5,1500000.0,Kaide Gordon,1017,K. Gordon,16,61,84,173,65,Left,62,FW,23,1000000,3000,254,53,59,42,58,42,250,64,45,30,50,61,359,77,71,78,57,76,265,55,56,57,43,54,231,38,22,58,57,56,67,22,24,21,42,13,7,6,9,7,3,High,Medium,1,PremierLeague
eng ENG,"MF,FW",Leeds United,19,2002,7,1,237,2.6,0,2,2,0,0,0,0,0,0.0,0.76,0.76,0.0,0.76,0.3,0.3,0.2,0.5,3.0,5.0,10.0,0.11,0.09,0.2,0.11,0.2,2500000.0,Sam Greenwood,754,S. Greenwood,19,65,81,180,75,Right,66,FW,16,1900000,11000,296,52,69,56,62,57,322,65,69,73,46,69,325,71,69,65,62,58,314,63,62,67,59,63,279,64,28,62,60,65,90,37,29,24,52,10,13,11,11,7,5,High,Medium,1,PremierLeague
de GER,"FW,MF",Chelsea,22,1999,29,22,"1,809",20.1,8,3,11,8,0,0,3,0,0.4,0.15,0.55,0.4,0.55,8.7,8.7,2.2,10.9,64.0,62.0,203.0,0.43,0.11,0.54,0.43,0.54,70000000.0,Kai Havertz,10,K. Havertz,22,84,91,189,82,Left,86,FW,7,85500000,130000,399,74,81,80,84,80,386,86,84,53,78,85,399,77,86,78,83,75,372,74,75,77,69,77,316,42,38,82,81,73,123,39,46,38,47,6,8,11,10,12,4,Medium,Medium,3,PremierLeague
eng ENG,"MF,FW",Chelsea,20,2000,15,11,962,10.7,1,2,3,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28,2.5,2.5,2.1,4.6,67.0,41.0,102.0,0.23,0.2,0.43,0.23,0.43,25000000.0,Callum Hudson-Odoi,102,C. Hudson-Odoi,20,78,86,177,79,Right,79,FW,8,31000000,77000,337,77,71,53,77,59,378,84,73,71,69,81,399,87,78,85,71,78,321,67,64,66,58,66,298,51,44,73,75,55,143,47,51,45,58,14,13,11,15,5,3,High,Medium,2,PremierLeague
ie IRL,"FW,MF",Norwich City,20,2001,17,6,625,6.9,1,1,2,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,2.3,2.3,0.6,2.9,11.0,10.0,48.0,0.33,0.09,0.42,0.33,0.42,3000000.0,Adam Idah,618,A. Idah,20,68,78,190,83,Right,70,FW,10,2700000,11000,284,38,69,66,49,62,243,64,49,30,37,63,336,71,83,65,63,54,340,73,66,62,78,61,275,70,23,71,48,63,46,18,17,11,50,12,13,9,10,6,3,High,Low,1,PremierLeague
wls WAL,FW,Manchester Utd,23,1997,2,2,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.6,5.0,3.0,16.0,0.18,0.24,0.42,0.18,0.42,18000000.0,Daniel James,131,D. James,23,77,82,171,76,Right,78,FW,5,16000000,62000,324,72,71,50,73,58,336,74,74,54,58,76,433,96,95,85,75,82,354,74,74,83,54,69,323,75,42,74,68,64,133,54,45,34,48,7,6,11,15,9,4,High,High,1,PremierLeague
it ITA,FW,Everton,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000000.0,Moise Kean,93,M. Kean,21,79,87,182,72,Right,81,FW,8,39500000,69000,345,48,81,76,68,72,306,80,67,44,39,76,397,84,85,75,74,79,382,84,76,71,85,66,292,57,31,81,58,65,106,40,36,30,47,13,8,10,7,9,3,High,Medium,2,PremierLeague
se SWE,"MF,FW",Tottenham,21,2000,18,14,"1,261",14.0,5,8,13,5,0,0,3,0,0.36,0.57,0.93,0.36,0.93,2.7,2.7,3.4,6.2,51.0,35.0,100.0,0.2,0.25,0.44,0.2,0.44,40000000.0,Dejan Kulusevski,58,D. Kulusevski,21,80,86,186,75,Left,82,FW,6,34000000,67000,369,81,74,54,80,80,383,84,84,61,70,84,388,79,85,77,78,69,384,75,66,83,78,82,344,67,55,76,81,65,172,50,64,58,44,14,5,10,10,5,3,High,Medium,2,PremierLeague
gh GHA,"DF,FW",Brighton,20,2000,30,16,"1,561",17.3,0,2,2,0,0,0,4,0,0.0,0.12,0.12,0.0,0.12,0.8,0.8,2.6,3.4,81.0,36.0,153.0,0.05,0.15,0.2,0.05,0.2,18000000.0,Tariq Lamptey,234,T. Lamptey,20,75,84,163,62,Right,75,FW,9,12000000,32000,284,76,47,58,71,32,304,77,60,35,62,70,426,92,83,85,71,95,245,48,59,69,33,36,300,75,71,55,59,40,216,70,72,74,58,15,13,12,5,13,3,High,Medium,1,PremierLeague
ng NGA,"FW,MF",Leicester City,23,1997,26,16,"1,453",16.1,6,0,6,6,0,0,2,0,0.37,0.0,0.37,0.37,0.37,4.5,4.5,1.9,6.4,43.0,54.0,139.0,0.28,0.11,0.4,0.28,0.4,10000000.0,Ademola Lookman,136,A. Lookman,23,77,81,174,71,Right,78,FW,4,15000000,54000,327,73,74,48,72,60,336,83,69,51,53,80,414,87,83,90,69,85,341,77,64,75,55,70,303,62,32,75,72,62,74,27,23,24,54,12,12,9,15,6,4,Medium,Medium,1,PremierLeague
ar ARG,"MF,FW",Brighton,22,1998,33,22,"2,123",23.6,5,2,7,3,2,3,4,0,0.21,0.08,0.3,0.13,0.21,6.3,4.0,1.9,5.9,30.0,137.0,66.0,0.27,0.08,0.35,0.17,0.25,16000000.0,Alexis Mac Allister,180,A. Mac Allister,22,76,82,174,72,Right,78,FW,6,12000000,44000,365,79,77,61,77,71,392,74,83,81,76,78,358,73,68,71,74,72,351,76,64,68,63,80,326,51,45,76,77,77,170,65,54,51,56,7,10,14,15,10,3,Medium,Medium,1,PremierLeague
br BRA,"FW,MF",Arsenal,20,2001,29,21,"1,860",20.7,6,6,12,5,1,1,3,1,0.29,0.29,0.58,0.24,0.53,7.3,6.6,4.3,11.0,79.0,37.0,207.0,0.35,0.21,0.56,0.32,0.53,40000000.0,Gabriel Martinelli,101,Gabriel Martinelli,20,78,88,178,75,Right,79,FW,10,31000000,56000,353,73,76,72,71,61,332,82,72,49,50,79,414,88,86,84,77,79,333,70,55,82,61,65,324,77,37,76,74,60,127,44,40,43,35,10,6,7,6,6,3,High,High,1,PremierLeague
cm CMR,FW,Brentford,21,1999,35,34,"2,905",32.3,4,7,11,3,1,1,4,0,0.12,0.22,0.34,0.09,0.31,9.3,8.5,3.7,12.2,81.0,56.0,273.0,0.29,0.11,0.4,0.26,0.38,22000000.0,Bryan Mbeumo,237,B. Mbeumo,21,75,81,171,75,Left,77,FW,6,9000000,35000,350,72,73,56,72,77,356,76,73,68,64,75,400,84,79,88,74,75,365,78,68,77,69,73,328,68,40,77,71,72,117,39,41,37,63,7,14,15,13,14,2,High,High,1,PremierLeague
sct SCO,FW,Leeds United,20,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,Liam McCarron,1090,L. McCarron,20,60,74,176,61,Left,61,FW,14,575000,7000,262,61,52,43,59,47,246,60,41,40,48,57,362,79,78,76,56,73,264,56,45,63,47,53,247,36,57,51,49,54,149,46,54,49,58,11,14,14,12,7,3,High,Medium,1,PremierLeague
pt POR,"FW,MF",Wolves,21,2000,13,5,466,5.2,1,1,2,1,0,0,3,0,0.19,0.19,0.39,0.19,0.39,1.5,1.5,1.0,2.5,27.0,10.0,49.0,0.29,0.2,0.49,0.29,0.49,32000000.0,Pedro Neto,106,Pedro Neto,21,78,85,172,62,Left,79,FW,7,28500000,62000,335,70,76,49,75,65,336,83,66,51,56,80,420,86,87,86,75,86,330,76,52,72,56,74,307,55,41,76,73,62,72,32,23,17,44,6,13,7,12,6,4,High,Medium,1,PremierLeague
eng ENG,FW,Arsenal,22,1999,21,8,835,9.3,5,1,6,5,0,0,3,0,0.54,0.11,0.65,0.54,0.65,4.4,4.4,2.0,6.4,27.0,21.0,66.0,0.47,0.22,0.69,0.47,0.69,16000000.0,Eddie Nketiah,420,E. Nketiah,22,72,79,180,73,Right,74,FW,7,4800000,45000,317,43,73,66,66,69,284,74,54,38,45,73,393,85,82,80,74,72,330,72,73,66,59,60,271,52,19,74,58,68,56,22,19,15,47,12,10,11,9,5,3,High,Medium,1,PremierLeague
fr FRA,"FW,MF",Crystal Palace,19,2001,26,12,"1,141",12.7,2,5,7,2,0,0,4,0,0.16,0.39,0.55,0.16,0.55,1.7,1.7,3.9,5.6,55.0,63.0,110.0,0.13,0.3,0.44,0.13,0.44,22000000.0,Michael Olise,179,M. Olise,19,76,86,184,68,Left,78,FW,10,16000000,28000,305,70,68,36,76,55,369,79,73,65,74,78,407,80,77,91,72,87,303,74,51,69,41,68,327,66,48,69,77,67,154,52,56,46,49,9,11,9,10,10,2,Medium,Medium,1,PremierLeague
eng ENG,"FW,MF",Manchester City,19,2002,4,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,3.0,3.0,15.0,0.31,0.16,0.47,0.31,0.47,6000000.0,Cole Palmer,668,C. Palmer,19,67,85,189,74,Left,68,FW,18,2600000,20000,284,59,69,41,64,51,319,71,64,55,60,69,362,76,78,77,58,73,307,69,56,63,57,62,262,50,40,59,63,50,141,48,47,46,51,7,6,10,14,14,3,Medium,Medium,1,PremierLeague
us USA,"MF,FW",Chelsea,22,1998,22,13,"1,290",14.3,6,2,8,6,0,0,2,0,0.42,0.14,0.56,0.42,0.56,4.9,4.9,1.3,6.2,44.0,38.0,108.0,0.34,0.09,0.43,0.34,0.43,42000000.0,Christian Pulisic,30,C. Pulisic,22,82,88,177,69,Right,83,FW,6,49000000,120000,345,74,74,50,77,70,360,88,70,58,59,85,428,91,84,87,78,88,343,77,79,76,54,57,298,45,33,79,80,61,117,38,32,47,63,8,12,13,16,14,4,Medium,Medium,3,PremierLeague
eng ENG,"FW,MF",Manchester Utd,23,1997,25,13,"1,235",13.7,4,2,6,4,0,0,2,0,0.29,0.15,0.44,0.29,0.44,2.9,2.9,2.1,5.0,50.0,28.0,118.0,0.21,0.15,0.36,0.21,0.36,60000000.0,Marcus Rashford,31,M. Rashford,23,82,86,186,70,Right,83,FW,4,43500000,130000,373,75,81,68,76,73,393,83,83,76,70,81,416,85,91,85,80,75,397,92,74,80,73,78,347,69,39,78,76,85,111,40,38,33,53,11,6,15,7,14,3,Medium,Low,3,PremierLeague
wls WAL,"MF,FW",Leeds United,22,1999,23,7,987,11.0,1,1,2,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,2.4,2.4,1.0,3.4,17.0,29.0,63.0,0.22,0.09,0.31,0.22,0.31,8000000.0,Tyler Roberts,470,T. Roberts,22,71,77,180,75,Right,73,FW,6,3000000,36000,327,64,69,65,70,59,314,75,57,42,65,75,369,74,75,79,67,74,346,73,56,76,76,65,304,57,37,70,70,70,97,31,39,27,55,12,8,13,9,13,3,Medium,Medium,1,PremierLeague
eng ENG,"FW,MF",Norwich City,18,2003,13,0,223,2.5,0,1,1,0,0,0,0,0,0.0,0.4,0.4,0.0,0.4,0.3,0.3,0.5,0.8,4.0,3.0,21.0,0.1,0.21,0.31,0.1,0.31,800000.0,Jon Rowe,1022,J. Rowe,18,61,76,173,67,Right,62,FW,15,750000,2000,270,63,52,50,53,52,264,66,48,38,44,68,363,85,77,78,44,79,252,71,43,34,60,44,244,46,30,60,53,55,65,24,24,17,53,8,13,15,7,10,3,High,Medium,1,PremierLeague
eng ENG,"FW,MF",Arsenal,19,2001,38,36,"2,978",33.1,11,7,18,9,2,2,6,0,0.33,0.21,0.54,0.27,0.48,10.3,8.7,7.5,16.3,140.0,101.0,388.0,0.31,0.23,0.54,0.26,0.49,65000000.0,Bukayo Saka,29,B. Saka,19,82,89,178,65,Left,83,FW,7,59500000,58000,347,81,75,45,80,66,381,86,79,69,65,82,414,86,82,84,79,83,331,72,54,80,58,67,367,66,68,82,81,70,201,65,69,67,50,7,8,13,9,13,3,High,Medium,2,PremierLeague
eng ENG,"FW,MF",Manchester Utd,21,2000,29,20,"1,900",21.1,3,3,6,3,0,0,0,0,0.14,0.14,0.28,0.14,0.28,3.6,3.6,4.1,7.7,111.0,88.0,222.0,0.17,0.19,0.37,0.17,0.37,75000000.0,Jadon Sancho,6,J. Sancho,21,85,89,180,76,Right,87,FW,4,78500000,145000,366,80,79,38,86,83,398,91,84,65,70,88,425,85,78,91,81,90,322,71,51,71,64,65,323,44,39,81,85,74,103,32,39,32,52,7,11,10,11,13,3,High,Medium,3,PremierLeague
ec ECU,"FW,MF",Brighton,19,2002,5,1,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3000000.0,Jeremy Sarmiento,820,J. Sarmiento,19,64,78,182,72,Right,65,FW,14,1400000,7000,277,60,61,43,61,52,297,66,58,55,54,64,360,84,81,74,47,74,270,70,34,57,55,54,231,30,22,59,60,60,89,27,32,30,60,12,9,13,14,12,3,Medium,Medium,1,PremierLeague
sn SEN,"FW,MF",Watford,23,1998,22,21,"1,861",20.7,5,2,7,5,0,1,2,0,0.24,0.1,0.34,0.24,0.34,4.8,4.0,2.9,6.9,79.0,52.0,158.0,0.23,0.14,0.37,0.19,0.34,27000000.0,Ismaila Sarr,139,I. Sarr,23,77,83,185,76,Right,78,FW,6,16500000,45000,332,68,75,44,69,76,353,82,78,55,59,79,415,94,94,78,75,74,352,82,48,73,71,78,269,53,17,73,68,58,62,25,16,21,49,14,13,7,6,9,2,High,Medium,1,PremierLeague
pt POR,FW,Wolves,19,2002,22,6,572,6.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.2,1.9,14.0,14.0,41.0,0.28,0.03,0.3,0.28,0.3,15000000.0,Fábio Silva,519,Fábio Silva,18,70,83,185,75,Right,72,FW,13,3700000,16000,303,45,72,62,54,70,276,73,52,31,46,74,358,72,76,72,73,65,345,72,72,64,73,64,272,54,18,72,58,70,61,22,23,16,46,6,12,7,13,8,4,Medium,Medium,1,PremierLeague
