Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
mr MTN,"MF,FW",Sint-Truiden,22,1998,24,12,"1,155",12.8,3,0,3,3,0,0,4,0,0.23,0.0,0.23,0.23,0.23,,,,,,,,,,,,,700000.0,Aboubakary Koita,1866,A. Koita,22,68,75,175,73,Right,69,MF,7,2500000,6000,280,65,66,32,63,54,346,72,72,76,59,67,397,87,84,88,62,76,376,84,80,63,71,78,263,52,45,61,59,46,143,47,47,49,50,14,8,8,14,6,4,Medium,Medium,1,,20.0,,,,,,,,,,,18.0,,,,BelgianProLeague,45.0
gr GRE,MF,Eupen,18,2003,7,0,113,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,400000.0,Giannis Konstantelias,2566,G. Konstantelias,18,64,81,174,65,Right,66,MF,17,1500000,500,280,60,59,45,65,51,313,73,54,55,62,69,344,71,74,70,52,77,248,54,59,43,35,57,257,52,28,62,59,56,104,29,38,37,43,6,7,10,6,14,5,High,Medium,1,,1.0,,,,,,,,,,,1.0,,,,BelgianProLeague,28.0
ch SUI,"MF,FW",Zulte Waregem,23,1997,29,19,"1,654",18.4,3,4,7,3,0,0,2,0,0.16,0.22,0.38,0.16,0.38,,,,,,,,,,,,,1200000.0,Dereck Kutesa,2023,D. Kutesa,23,67,73,176,67,Right,68,MF,6,1600000,8000,257,56,57,37,66,41,275,70,44,38,55,68,397,87,88,87,57,78,341,60,90,68,65,58,248,39,33,61,62,53,114,41,39,34,41,6,11,6,11,7,3,High,Medium,1,,25.0,,,,,,,,,,,10.0,,,,BelgianProLeague,33.0
be BEL,MF,R.F.C. Seraing,22,1998,15,7,704,7.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Sami Lahssaini,2396,S. Lahssaini,22,65,71,179,74,Right,67,MF,6,1100000,4000,271,45,51,58,70,47,296,67,52,46,65,66,339,68,66,65,64,76,323,72,63,68,57,63,300,64,63,61,63,49,187,58,62,67,53,10,7,13,13,10,2,High,Medium,1,,11.0,,,,,,,,,,,13.0,,,,BelgianProLeague,63.0
nl NED,"FW,MF",Club Brugge,22,1999,31,27,"2,340",26.0,7,12,19,7,0,0,8,2,0.27,0.46,0.73,0.27,0.73,,,,,,,,,,,,,22000000.0,Noa Lang,1364,N. Lang,22,78,85,179,69,Right,80,MF,7,28500000,27000,345,66,74,48,77,80,358,84,69,57,67,81,419,86,82,86,79,86,345,72,67,74,63,69,347,70,57,74,75,71,141,47,51,43,57,13,7,13,12,12,3,High,Medium,1,,15.0,,,,,,,,,,,13.0,,,,BelgianProLeague,57.0
be BEL,MF,Union SG,22,1999,10,7,503,5.6,1,2,3,1,0,0,0,0,0.18,0.36,0.54,0.18,0.54,,,,,,,,,,,,,900000.0,Senne Lynen,2392,S. Lynen,22,65,70,185,80,Right,67,MF,5,1100000,4000,281,54,57,57,68,45,304,62,57,55,64,66,287,58,61,53,64,51,337,70,55,67,78,67,309,69,64,62,64,50,176,59,62,55,50,10,10,9,8,13,3,Medium,High,1,,5.0,,,,,,,,,,,7.0,,,,BelgianProLeague,64.0
jm JAM,MF,Eupen,21,1999,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Tyreek Magee,3431,T. Magee,21,58,69,182,71,Left,60,MF,11,450000,2000,239,53,37,38,62,49,296,67,52,51,61,65,320,72,67,77,39,65,274,47,70,47,60,50,215,38,27,45,60,45,86,32,28,26,54,12,9,13,14,6,3,Medium,Low,1,,0.0,,,,,,,,,,,0.0,,,,BelgianProLeague,27.0
be BEL,MF,Eupen,21,1999,16,12,"1,119",12.4,1,0,1,1,0,0,1,0,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,,400000.0,Gary Magnée,2907,G. Magnée,21,62,71,173,65,Right,65,MF,9,900000,2000,220,53,25,47,68,27,261,64,36,29,64,68,351,76,65,67,63,80,258,44,62,62,58,32,281,72,60,57,58,34,183,59,64,60,44,9,9,14,7,5,3,Medium,High,1,,15.0,,,,,,,,,,,27.0,,,,BelgianProLeague,60.0
il ISR,"FW,MF",Gent,21,1999,19,5,543,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Yonas Malede,2386,Y. Malede,21,65,72,189,80,Right,67,MF,7,1500000,5000,305,56,65,60,62,62,298,72,57,55,47,67,324,73,75,71,57,48,331,68,72,62,72,57,257,52,16,62,60,67,46,13,18,15,43,7,12,10,7,7,3,Medium,Medium,1,,4.0,,,,,,,,,,,3.0,,,,BelgianProLeague,16.0
wls WAL,"FW,MF",Cercle Brugge,20,2000,26,23,"2,024",22.5,9,2,11,9,0,0,6,1,0.4,0.09,0.49,0.4,0.49,,,,,,,,,,,,,4000000.0,Rabbi Matondo,1555,R. Matondo,20,71,84,175,66,Right,72,MF,13,4500000,7000,309,63,68,52,68,58,333,73,69,67,56,68,418,94,90,87,64,83,338,74,77,69,48,70,231,38,27,65,61,40,113,33,46,34,44,8,5,6,12,13,3,High,Low,1,,17.0,,,,,,,,,,,8.0,,,,BelgianProLeague,27.0
fr FRA,"FW,MF",R.F.C. Seraing,23,1998,33,33,"2,803",31.1,8,8,16,8,0,0,4,0,0.26,0.26,0.51,0.26,0.51,,,,,,,,,,,,,1800000.0,Youssef Maziz,1758,Y. Maziz,23,69,74,175,68,Right,71,MF,5,2100000,8000,298,57,70,40,67,64,359,72,72,74,68,73,338,67,65,72,60,74,324,71,60,71,56,66,295,64,34,67,72,58,98,28,39,31,50,7,9,14,10,10,3,High,Medium,1,,18.0,,,,,,,,,,,16.0,,,,BelgianProLeague,34.0
be BEL,"DF,MF",Club Brugge,16,2005,14,3,453,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4000000.0,Noah Mbamba,2559,N. Mbamba,16,64,88,188,75,Right,66,MF,24,1700000,500,203,31,18,64,67,23,238,62,25,28,59,64,327,68,76,67,53,63,318,53,76,65,74,50,220,68,57,18,51,26,186,58,65,63,54,12,11,11,14,6,3,Medium,High,1,,10.0,,,,,,,,,,,14.0,,,,BelgianProLeague,57.0
be BEL,"MF,FW",Kortrijk,19,2001,28,12,"1,260",14.0,2,1,3,2,0,0,6,0,0.14,0.07,0.21,0.14,0.21,,,,,,,,,,,,,700000.0,Dylan Mbayo,2394,D. Mbayo,19,65,76,175,65,Left,66,MF,11,1500000,2000,279,56,62,45,61,55,297,73,58,49,48,69,391,83,83,84,56,85,285,64,78,39,48,56,228,33,25,59,54,57,85,21,36,28,49,6,8,13,12,10,3,High,Medium,1,,18.0,,,,,,,,,,,15.0,,,,BelgianProLeague,25.0
be BEL,"FW,MF",Eupen,23,1997,24,18,"1,473",16.4,4,2,6,4,0,0,2,0,0.24,0.12,0.37,0.24,0.37,,,,,,,,,,,,,900000.0,Julien Ngoy,1875,J. Ngoy,23,68,73,185,88,Right,70,MF,5,1800000,5000,297,58,66,63,63,47,285,72,45,43,53,72,370,80,85,69,66,70,348,72,58,77,81,60,235,33,17,62,59,64,67,27,18,22,52,14,5,12,11,10,3,Medium,Low,1,,4.0,,,,,,,,,,,4.0,,,,BelgianProLeague,17.0
be BEL,"DF,MF",Standard Liège,18,2003,11,6,617,6.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,450000.0,Nathan Ngoy,3193,N. Ngoy,18,60,74,183,75,Right,62,MF,14,525000,700,202,40,26,56,56,24,181,41,22,16,52,50,324,74,76,60,58,56,272,41,71,67,71,22,183,64,59,14,22,24,177,59,60,58,54,12,15,8,6,13,3,Medium,High,1,,14.0,,,,,,,,,,,14.0,,,,BelgianProLeague,59.0
fr FRA,"DF,MF",Standard Liège,20,2000,23,18,"1,570",17.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2200000.0,Niels Nkounkou,2200,N. Nkounkou,20,66,80,180,78,Left,66,MF,14,2000000,13000,245,65,38,54,60,28,246,64,30,31,60,61,368,81,84,71,60,72,308,52,67,80,70,39,257,59,57,53,52,36,175,57,60,58,57,11,10,14,7,15,2,High,Medium,1,,40.0,,,,,,,,,,,29.0,,,,BelgianProLeague,57.0
be BEL,"MF,FW",Charleroi,19,2002,8,3,291,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,700000.0,Ken Nkuba,3194,K. Nkuba,19,60,72,173,70,Right,61,MF,12,575000,1000,239,56,58,28,58,39,257,71,37,40,43,66,356,78,73,76,50,79,238,38,77,40,42,41,193,32,26,51,41,43,70,27,25,18,55,7,12,14,12,10,3,High,Medium,1,,4.0,,,,,,,,,,,4.0,,,,BelgianProLeague,26.0
gh GHA,"FW,MF",Eupen,19,2002,24,15,"1,486",16.5,2,2,4,2,0,0,5,0,0.12,0.12,0.24,0.12,0.24,,,,,,,,,,,,,800000.0,Isaac Nuhu,2565,I. Nuhu,19,64,78,171,60,Right,68,MF,14,1400000,2000,285,63,64,54,60,44,284,73,46,44,54,67,411,87,75,91,68,90,273,64,73,54,39,43,227,38,21,68,55,45,103,33,28,42,43,13,13,5,6,6,3,Medium,High,1,,10.0,,,,,,,,,,,12.0,,,,BelgianProLeague,21.0
ng NGA,MF,Club Brugge,23,1997,1,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4500000.0,David Okereke,506,D. Okereke,23,71,77,181,77,Right,73,MF,6,3000000,15000,308,43,73,68,68,56,250,76,40,31,33,70,392,85,85,84,70,68,358,70,91,72,69,56,261,48,17,70,64,62,63,31,17,15,50,11,14,9,8,8,4,High,Medium,1,,1.0,,,,,,,,,,,0.0,,,,BelgianProLeague,17.0
gh GHA,MF,Beerschot,19,2002,2,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,50000.0,Abraham Okyere,3581,A. Okyere,18,56,70,180,72,Left,61,MF,14,325000,700,257,43,59,52,63,40,274,67,51,39,53,64,320,69,75,63,47,66,271,54,59,58,58,42,248,55,46,53,46,48,147,42,54,51,46,6,7,12,6,15,3,High,Medium,1,,1.0,,,,,,,,,,,1.0,,,,BelgianProLeague,46.0
ng NGA,MF,Gent,19,2001,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Adewale Oladoye,3196,A. Oladoye,19,60,71,180,74,Right,62,MF,11,500000,2000,238,56,31,57,62,32,252,58,39,35,58,62,319,66,69,65,54,65,279,50,68,59,72,30,253,61,59,38,50,45,174,54,62,58,46,9,11,5,10,11,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,BelgianProLeague,59.0
be BEL,MF,Oostende,18,2003,7,2,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Manuel Osifo,3523,M. Osifo,17,57,75,185,69,Right,59,MF,18,375000,500,205,39,18,57,62,29,218,58,27,23,54,56,335,74,78,67,47,69,254,36,72,59,65,22,221,58,51,34,42,36,168,52,60,56,51,14,14,6,5,12,3,Medium,High,1,,6.0,,,,,,,,,,,5.0,,,,BelgianProLeague,51.0
ci CIV,MF,Genk,20,2001,8,3,282,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Aziz Ouattara,2630,A. Ouattara,21,64,74,177,69,Right,66,MF,10,1300000,1000,278,52,64,51,57,54,267,67,46,43,46,65,381,82,78,84,66,71,300,62,57,65,58,58,247,42,24,66,58,57,97,30,33,34,48,11,6,6,11,14,3,Medium,Medium,1,,4.0,,,,,,,,,,,2.0,,,,BelgianProLeague,24.0
ci CIV,MF,Genk,20,2001,8,3,282,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Aziz Ouattara,2630,A. Ouattara,21,64,74,177,69,Right,66,MF,10,1300000,1000,278,52,64,51,57,54,267,67,46,43,46,65,381,82,78,84,66,71,300,62,57,65,58,58,247,42,24,66,58,57,97,30,33,34,48,11,6,6,11,14,3,Medium,Medium,1,,10.0,,,,,,,,,,,8.0,,,,Ligue2,24.0
cm CMR,MF,Mechelen,23,1997,27,18,"1,790",19.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Samuel Oum Gouet,1757,S. Oum Gouet,23,69,76,185,74,Right,70,MF,7,2600000,6000,280,58,47,64,70,41,301,64,59,46,64,68,308,55,61,62,70,60,348,70,59,80,82,57,284,60,67,49,67,41,191,64,65,62,49,10,9,5,15,10,3,Medium,High,1,,27.0,,,,,,,,,,,15.0,,,,BelgianProLeague,67.0
gh GHA,MF,Gent,23,1997,18,11,973,10.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2500000.0,Elisha Owusu,1553,E. Owusu,23,71,76,182,72,Right,72,MF,5,2600000,11000,271,55,44,48,73,51,310,71,53,45,68,73,338,67,68,68,66,69,330,66,68,70,70,56,308,71,70,53,61,53,210,70,70,70,48,12,10,5,12,9,3,Medium,Medium,1,,13.0,,,,,,,,,,,17.0,,,,BelgianProLeague,70.0
be BEL,"MF,FW",Genk,18,2003,20,6,643,7.1,2,3,5,2,0,0,0,0,0.28,0.42,0.7,0.28,0.7,,,,,,,,,,,,,4000000.0,Luca Oyen,2016,L. Oyen,18,67,85,173,64,Right,69,MF,18,2600000,2000,288,64,62,47,67,48,322,73,64,52,61,72,373,79,76,82,55,81,281,56,69,64,34,58,249,46,35,56,63,49,116,37,42,37,60,9,14,14,13,10,3,Medium,Medium,1,,6.0,,,,,,,,,,,5.0,,,,BelgianProLeague,35.0
gh GHA,"FW,MF",Genk,23,1998,22,10,870,9.7,2,0,2,2,0,0,2,0,0.21,0.0,0.21,0.21,0.21,,,,,,,,,,,,,2500000.0,Joseph Paintsil,1631,J. Paintsil,23,70,76,168,66,Right,71,MF,6,2500000,9000,281,58,66,39,65,53,301,73,65,38,55,70,413,89,79,92,67,86,357,65,91,77,55,69,271,47,31,69,60,64,97,32,28,37,53,15,10,8,6,14,3,High,Medium,1,,6.0,,,,,,,,,,,3.0,,,,BelgianProLeague,31.0
hr CRO,MF,Kortrijk,21,2000,30,29,"2,332",25.9,1,2,3,1,0,0,8,1,0.04,0.08,0.12,0.04,0.12,,,,,,,,,,,,,1500000.0,Ante Palaversa,1638,A. Palaversa,21,70,79,187,77,Right,73,MF,9,3600000,37000,304,60,63,47,75,59,328,70,56,59,70,73,312,61,64,56,71,60,343,74,54,73,72,70,333,74,68,68,65,58,206,67,67,72,53,12,13,5,14,9,3,High,High,1,,35.0,,,,,,,,,,,41.0,,,,BelgianProLeague,68.0
be BEL,MF,Oostende,19,2001,10,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Evangelos Patoulidis,3325,E. Patoulidis,19,59,70,176,64,Right,61,MF,11,475000,1000,257,38,56,52,58,53,280,67,47,48,53,65,343,75,71,79,40,78,263,51,72,42,43,55,230,32,33,51,52,62,81,27,30,24,50,8,11,6,11,14,2,Medium,Medium,1,,3.0,,,,,,,,,,,2.0,,,,BelgianProLeague,33.0
rs SRB,MF,Standard Liège,20,2001,19,6,582,6.5,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,450000.0,Damjan Pavlovic,2748,D. Pavlovic,19,63,71,179,76,Right,64,MF,8,1000000,2000,215,57,15,54,61,28,238,60,32,24,58,64,326,71,74,64,55,62,272,39,67,66,68,32,245,79,55,28,53,30,182,58,63,61,53,13,8,6,13,13,4,High,High,1,,14.0,,,,,,,,,,,19.0,,,,BelgianProLeague,55.0
be BEL,MF,Standard Liège,22,1999,5,2,205,2.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,500000.0,Daouda Peeters,2384,D. Peeters,22,65,72,185,75,Right,67,MF,7,1400000,3000,280,62,39,60,72,47,264,54,43,45,71,51,307,66,69,49,67,56,317,70,55,64,79,49,295,68,55,63,64,45,197,64,63,70,46,11,12,5,10,8,2,Medium,Medium,1,,3.0,,,,,,,,,,,5.0,,,,BelgianProLeague,55.0
be BEL,MF,Standard Liège,20,2001,29,28,"2,385",26.5,1,1,2,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08,,,,,,,,,,,,,5000000.0,Nicolas Raskin,1630,N. Raskin,20,70,81,179,74,Right,72,MF,11,3500000,7000,321,68,57,66,72,58,351,70,69,67,72,73,360,71,68,77,67,77,369,71,80,82,68,68,332,82,68,54,70,58,192,61,69,62,59,14,14,13,11,7,4,High,High,1,,50.0,,,,,,,,,,,20.0,,,,BelgianProLeague,68.0
de GER,MF,Sint-Truiden,19,2002,23,5,803,8.9,2,1,3,2,0,0,0,1,0.22,0.11,0.34,0.22,0.34,,,,,,,,,,,,,650000.0,Rocco Reitz,2560,R. Reitz,19,64,78,176,75,Right,67,MF,14,1400000,3000,300,62,53,55,73,57,329,71,65,51,72,70,343,69,63,76,60,75,280,67,54,55,46,58,283,57,50,57,58,61,169,50,60,59,47,8,8,10,15,6,4,Medium,Medium,1,,16.0,,,,,,,,,,,14.0,,,,BelgianProLeague,50.0
be BEL,MF,Beerschot,22,1998,7,3,361,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,450000.0,Dante Rigo,2387,D. Rigo,22,65,72,180,75,Right,68,MF,7,1400000,3000,300,69,54,48,69,60,333,67,70,57,69,70,299,62,48,66,60,63,283,65,39,61,60,58,310,63,63,58,71,55,179,60,62,57,54,15,14,9,8,8,4,Medium,Medium,1,,5.0,,,,,,,,,,,2.0,,,,BelgianProLeague,63.0
cv CPV,MF,Oostende,21,2000,27,23,"2,123",23.6,1,4,5,1,0,0,6,0,0.04,0.17,0.21,0.04,0.21,,,,,,,,,,,,,1500000.0,Kenny Rocha Santos,1751,Kenny Rocha Santos,21,69,78,174,68,Right,71,MF,9,3100000,5000,306,61,59,58,72,56,343,72,66,65,68,72,367,73,70,77,67,80,320,57,68,76,61,58,322,71,60,64,68,59,181,58,64,59,44,8,9,7,11,9,3,High,Medium,1,,30.0,,,,,,,,,,,20.0,,,,BelgianProLeague,60.0
be BEL,MF,Gent,19,2001,27,24,"1,984",22.0,2,2,4,2,0,0,5,1,0.09,0.09,0.18,0.09,0.18,,,,,,,,,,,,,4000000.0,Matisse Samoise,1749,M. Samoise,19,69,78,180,70,Right,70,MF,9,3000000,6000,294,67,64,47,67,49,318,69,62,58,62,67,357,76,77,73,64,67,337,62,71,83,62,59,301,66,63,63,62,47,186,58,65,63,47,5,8,6,15,13,3,High,High,1,,35.0,,,,,,,,,,,27.0,,,,BelgianProLeague,63.0
be BEL,"MF,FW",Club Brugge,17,2003,7,2,221,2.5,1,0,1,1,0,0,0,0,0.41,0.0,0.41,0.41,0.41,,,,,,,,,,,,,1500000.0,Cisse Sandra,2558,C. Sandra,17,64,83,183,76,Left,66,MF,19,1500000,700,291,59,62,47,66,57,312,68,58,59,58,69,345,69,69,74,56,77,311,66,64,58,62,61,256,55,29,51,61,60,98,32,34,32,51,15,12,12,6,6,4,Medium,Medium,1,,2.0,,,,,,,,,,,0.0,,,,BelgianProLeague,29.0
gm GAM,"MF,FW",Beerschot,22,1999,11,3,403,4.5,1,0,1,1,0,0,0,0,0.22,0.0,0.22,0.22,0.22,,,,,,,,,,,,,900000.0,Abdoulie Sanyang,2279,A. Sanyang,22,66,74,173,69,Left,67,MF,8,1900000,2000,264,58,60,28,62,56,272,73,41,38,50,70,386,87,80,90,51,78,316,65,81,66,46,58,278,63,44,59,56,56,121,38,44,39,54,10,10,10,10,14,3,High,High,1,,8.0,,,,,,,,,,,2.0,,,,BelgianProLeague,44.0
be BEL,"MF,FW",Beerschot,19,2001,10,7,641,7.1,3,0,3,2,1,1,2,0,0.42,0.0,0.42,0.28,0.28,,,,,,,,,,,,,800000.0,Ilias Sebaoui,2905,I. Sebaoui,19,62,76,180,74,Right,64,MF,14,950000,1000,264,48,65,37,68,46,290,70,50,47,54,69,341,69,69,78,58,67,245,59,62,36,52,36,232,42,36,47,54,53,110,41,34,35,52,10,15,5,7,15,3,Medium,Medium,1,,11.0,,,,,,,,,,,11.0,,,,BelgianProLeague,36.0
pt POR,MF,Cercle Brugge,22,1998,31,27,"2,397",26.6,1,0,1,1,0,0,11,0,0.04,0.0,0.04,0.04,0.04,,,,,,,,,,,,,2000000.0,Leonardo da Silva Lopes,1635,Leonardo Lopes,22,70,77,168,61,Right,72,MF,7,3200000,7000,300,59,62,55,74,50,315,70,62,42,69,72,404,89,69,89,67,90,349,62,90,79,59,59,332,79,68,62,67,56,193,63,69,61,71,10,16,15,16,14,3,Medium,Medium,1,,49.0,,,,,,,,,,,38.0,,,,BelgianProLeague,68.0
be BEL,"DF,MF",Standard Liège,19,2002,17,17,"1,438",16.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5500000.0,Hugo Siquet,540,H. Siquet,18,70,84,175,66,Right,71,MF,14,3500000,4000,290,80,48,57,68,37,354,67,77,72,71,67,357,77,74,71,64,71,344,70,73,77,62,62,313,67,62,63,71,50,192,60,67,65,50,11,9,9,9,12,4,High,Medium,1,,23.0,,,,,,,,,,,23.0,,,,BelgianProLeague,62.0
fr FRA,MF,Zulte Waregem,23,1998,18,15,"1,278",14.2,2,2,4,2,0,0,6,1,0.14,0.14,0.28,0.14,0.28,,,,,,,,,,,,,850000.0,Abdoulaye Sissako,1755,A. Sissako,23,69,75,186,78,Right,70,MF,6,2000000,6000,288,59,49,65,70,45,296,72,54,39,63,68,330,68,71,65,64,62,346,66,74,77,75,54,314,73,66,64,67,44,197,67,66,64,45,14,9,8,6,8,3,Medium,Medium,1,,19.0,,,,,,,,,,,12.0,,,,BelgianProLeague,66.0
ml MLI,"MF,DF",Kortrijk,21,2000,10,8,695,7.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,350000.0,Sambou Sissoko,893,S. Sissoko,22,63,71,186,73,Right,63,MF,8,1000000,4000,245,52,36,62,61,34,255,61,46,28,60,60,351,76,74,71,56,74,294,50,62,67,71,44,255,63,56,43,51,42,177,60,59,58,46,8,7,6,14,11,3,Medium,Medium,1,,16.0,,,,,,,,,,,11.0,,,,BelgianProLeague,56.0
dk DEN,MF,Club Brugge,21,1999,9,8,739,8.2,5,6,11,5,0,0,0,0,0.61,0.73,1.34,0.61,1.34,,,,,,,,,,,,,12000000.0,Andreas Skov Olsen,1438,A. Skov Olsen,21,73,80,188,75,Left,74,MF,7,6000000,15000,329,68,70,64,68,59,351,77,70,62,65,77,372,80,82,70,66,74,348,74,69,67,67,71,306,62,34,74,68,68,107,39,37,31,46,13,8,7,7,11,4,Medium,Low,1,,10.0,,,,,,,,,,,5.0,,,,BelgianProLeague,34.0
be BEL,"FW,MF",Cercle Brugge,22,1999,24,17,"1,516",16.8,5,0,5,5,0,0,2,0,0.3,0.0,0.3,0.3,0.3,,,,,,,,,,,,,1000000.0,Thibo Somers,1873,T. Somers,22,68,75,178,77,Right,71,MF,7,2500000,5000,286,60,69,37,67,53,302,72,61,38,63,68,372,81,82,73,62,74,353,63,76,85,75,54,255,58,28,66,55,48,103,29,38,36,47,8,15,10,8,6,4,High,High,1,,20.0,,,,,,,,,,,6.0,,,,BelgianProLeague,28.0
eng ENG,"DF,MF",Union SG,20,2001,14,0,163,1.8,1,0,1,1,0,0,2,0,0.55,0.0,0.55,0.55,0.55,,,,,,,,,,,,,350000.0,Matthew Sorinola,2755,M. Sorinola,20,63,72,173,65,Right,63,MF,9,1000000,2000,256,64,47,50,63,32,279,62,59,36,62,60,365,75,75,83,57,75,274,46,61,60,59,48,261,49,56,56,56,44,176,58,60,58,58,14,14,15,10,5,4,Medium,Medium,1,,4.0,,,,,,,,,,,0.0,,,,BelgianProLeague,56.0
sn SEN,"FW,MF",Beerschot,20,2000,10,7,632,7.0,1,0,1,1,0,0,3,0,0.14,0.0,0.14,0.14,0.14,,,,,,,,,,,,,900000.0,Issa Soumaré,3121,I. Soumaré,20,61,72,182,78,Right,62,MF,11,725000,2000,257,45,64,50,53,45,251,65,49,35,43,59,354,80,81,58,55,80,278,56,60,62,40,60,231,30,16,59,58,68,35,11,12,12,48,13,7,13,10,5,2,High,Low,1,,6.0,,,,,,,,,,,5.0,,,,BelgianProLeague,16.0
ma MAR,MF,Antwerp,18,2003,2,1,70,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Abderahmane Soussi,3518,A. Soussi,18,57,72,182,74,Right,58,MF,15,375000,1000,248,42,54,51,52,49,251,66,49,39,36,61,334,72,74,76,48,64,270,58,54,50,55,53,222,49,30,51,42,50,61,19,24,18,46,10,8,6,11,11,2,High,Medium,1,,1.0,,,,,,,,,,,1.0,,,,BelgianProLeague,30.0
br BRA,"MF,DF",Mechelen,22,1999,27,26,"2,259",25.1,2,0,2,2,0,0,10,1,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,,4500000.0,Vinicius Souza,2028,Vinicius Souza,22,67,74,187,80,Right,69,MF,7,1900000,4000,240,41,34,69,69,27,283,61,42,45,64,71,288,62,68,54,64,40,318,55,68,74,79,42,250,75,58,25,56,36,193,65,66,62,58,14,14,9,13,8,3,Medium,High,1,,66.0,,,,,,,,,,,64.0,,,,BelgianProLeague,58.0
gh GHA,"FW,MF",Club Brugge,21,2000,9,5,433,4.8,0,1,1,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,,,,,,,,,,,,,3500000.0,Kamal Sowah,1573,K. Sowah,21,71,80,178,66,Left,73,MF,9,4200000,13000,322,66,68,48,69,71,336,73,64,64,59,76,376,78,83,75,65,75,357,73,72,82,59,71,280,40,46,68,67,59,129,38,46,45,49,10,13,10,9,7,3,High,High,1,,9.0,,,,,,,,,,,2.0,,,,BelgianProLeague,46.0
