Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
gn GUI,"FW,MF",Auxerre,20,2001,3,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,2.0,2.0,1.0,0.19,0.83,1.01,0.19,1.01,1500000.0,Ousmane Camara,656,O. Camara,19,67,79,197,90,Right,69,MF,12,2300000,4000,259,40,43,69,66,41,282,56,51,46,63,66,237,37,46,46,63,45,305,62,42,69,86,46,278,68,68,41,59,42,193,67,66,60,39,6,13,8,7,5,3,Low,Medium,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ligue1,68.0
fr FRA,MF,Lyon,22,2000,36,32,"2,767",30.7,4,7,11,4,0,0,2,0,0.13,0.23,0.36,0.13,0.36,2.6,2.6,5.1,7.7,46.0,183.0,114.0,0.09,0.16,0.25,0.09,0.25,25000000.0,Maxence Caqueret,107,M. Caqueret,22,78,83,174,63,Right,80,MF,5,21500000,52000,292,59,55,48,81,49,365,78,66,64,77,80,401,78,75,86,78,84,305,63,42,85,56,59,363,83,80,69,78,53,226,75,80,71,45,8,5,12,5,15,3,High,High,2,87.0,54.0,27.0,38.0,22.0,43.0,109.0,39.4,66.0,45.0,3.0,42.0,39.0,126.0,27.0,0.0,Ligue1,80.0
fr FRA,"FW,MF",Lorient,20,2002,23,11,"1,090",12.1,1,1,2,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17,1.5,1.5,0.7,2.2,46.0,29.0,106.0,0.12,0.05,0.18,0.12,0.18,2000000.0,Yoann Cathline,810,Y. Cathline,19,64,77,176,68,Right,65,MF,13,1400000,2000,269,56,62,40,62,49,303,70,61,49,55,68,362,77,77,77,55,76,288,66,48,60,51,63,249,47,35,55,57,55,122,39,41,42,59,12,10,10,13,14,3,Medium,Low,1,19.0,12.0,7.0,6.0,6.0,5.0,12.0,41.7,7.0,10.0,1.0,9.0,8.0,27.0,16.0,1.0,Ligue1,35.0
dz ALG,"FW,MF",Toulouse,19,2002,36,24,"2,340",26.0,5,5,10,5,0,0,2,0,0.19,0.19,0.38,0.19,0.38,5.9,5.9,4.9,10.9,71.0,101.0,212.0,0.23,0.19,0.42,0.23,0.42,10000000.0,Fares Chaïbi,415,F. Chaïbi,19,72,85,183,79,Right,75,MF,13,5500000,9000,336,67,75,65,77,52,325,75,59,49,69,73,350,76,74,64,73,63,324,67,63,75,71,48,343,68,69,71,74,61,201,66,69,66,58,10,13,12,12,11,3,High,High,1,31.0,18.0,8.0,15.0,8.0,17.0,50.0,34.0,33.0,38.0,5.0,33.0,19.0,50.0,36.0,1.0,Ligue1,69.0
at AUT,MF,Clermont Foot,21,2000,38,23,"1,968",21.9,7,4,11,5,2,2,2,0,0.32,0.18,0.5,0.23,0.41,6.0,4.4,3.1,7.5,71.0,106.0,120.0,0.27,0.14,0.41,0.2,0.34,6000000.0,Muhammed Cham,621,M. Cham,21,68,76,180,67,Left,70,MF,8,2700000,6000,260,42,63,26,67,62,327,71,66,58,63,69,359,82,74,81,61,61,279,59,51,48,53,68,255,31,27,66,67,64,72,33,21,18,46,6,9,8,8,15,3,Medium,Medium,1,30.0,15.0,15.0,4.0,11.0,13.0,35.0,37.1,22.0,13.0,0.0,13.0,7.0,37.0,5.0,0.0,Ligue1,27.0
fr FRA,"MF,FW",Ajaccio,18,2004,6,1,193,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,7.0,5.0,0.01,0.04,0.06,0.01,0.06,150000.0,Ivane Chegra,1073,I. Chegra,18,60,72,180,75,Right,61,MF,12,575000,1000,271,60,55,43,59,54,284,65,53,45,54,67,296,68,68,59,40,61,262,63,47,55,52,45,220,29,27,52,53,59,104,38,36,30,42,7,7,8,14,6,3,Medium,Medium,1,8.0,3.0,6.0,1.0,1.0,4.0,11.0,36.4,7.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,Ligue1,27.0
fr FRA,"MF,FW",Lyon,18,2003,34,21,"1,872",20.8,4,6,10,4,0,0,3,0,0.19,0.29,0.48,0.19,0.48,4.9,4.9,7.2,12.1,133.0,144.0,260.0,0.24,0.34,0.58,0.24,0.58,30000000.0,Rayan Cherki,289,R. Cherki,18,74,87,176,71,Left,76,MF,13,10000000,16000,292,70,64,28,73,57,383,86,77,73,68,79,376,74,68,82,69,83,298,76,31,56,67,68,281,57,22,69,72,61,57,19,23,15,43,7,14,6,8,8,5,High,Low,1,14.0,8.0,2.0,5.0,7.0,8.0,23.0,34.8,15.0,6.0,0.0,6.0,5.0,19.0,1.0,0.0,Ligue1,22.0
fr FRA,MF,Montpellier,20,2001,35,26,"2,461",27.3,0,6,6,0,0,0,4,0,0.0,0.22,0.22,0.0,0.22,0.6,0.6,3.5,4.1,8.0,105.0,28.0,0.02,0.13,0.15,0.02,0.15,9000000.0,Joris Chotard,294,J. Chotard,20,74,82,179,70,Right,75,MF,8,8500000,14000,295,68,52,58,77,40,346,75,66,57,74,74,354,67,68,76,73,70,321,61,69,77,61,53,340,75,75,62,73,55,211,72,73,66,48,11,6,7,14,10,4,Medium,Medium,1,64.0,34.0,37.0,23.0,4.0,40.0,78.0,51.3,38.0,40.0,11.0,29.0,40.0,104.0,42.0,1.0,Ligue1,75.0
fr FRA,"MF,DF",Ajaccio,20,2002,8,3,279,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,0.0,17.0,0.06,0.03,0.09,0.06,0.09,1200000.0,Yanis Cimignani,583,Y. Cimignani,20,69,78,176,68,Right,70,MF,9,3100000,7000,314,68,65,53,68,60,320,73,62,52,63,70,352,74,76,70,58,74,330,70,65,64,64,67,293,55,48,68,63,59,156,49,60,47,50,14,6,9,11,10,3,Medium,Medium,1,11.0,5.0,3.0,7.0,1.0,4.0,5.0,80.0,1.0,5.0,1.0,4.0,2.0,13.0,2.0,0.0,Ligue1,48.0
pt POR,"MF,FW",Lens,21,2001,31,16,"1,407",15.6,1,3,4,1,0,0,2,0,0.06,0.19,0.26,0.06,0.26,2.8,2.8,4.1,6.9,61.0,117.0,133.0,0.18,0.26,0.44,0.18,0.44,5000000.0,David Costa,286,David Costa,21,74,82,168,64,Left,75,MF,8,9500000,22000,294,65,69,34,71,55,352,82,69,60,62,79,388,76,72,85,71,84,271,66,40,51,40,74,261,46,32,68,67,48,101,36,30,35,43,6,8,9,10,10,3,High,Low,1,13.0,7.0,1.0,10.0,2.0,7.0,19.0,36.8,12.0,19.0,1.0,18.0,11.0,24.0,6.0,0.0,Ligue1,32.0
pt POR,"MF,FW",Lens,21,2001,31,16,"1,407",15.6,1,3,4,1,0,0,2,0,0.06,0.19,0.26,0.06,0.26,2.8,2.8,4.1,6.9,61.0,117.0,133.0,0.18,0.26,0.44,0.18,0.44,5000000.0,David Costa,286,David Costa,21,74,82,168,64,Left,75,MF,8,9500000,22000,294,65,69,34,71,55,352,82,69,60,62,79,388,76,72,85,71,84,271,66,40,51,40,74,261,46,32,68,67,48,101,36,30,35,43,6,8,9,10,10,3,High,Low,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,32.0
fr FRA,"DF,MF",Strasbourg,23,1998,21,12,958,10.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.1,26.0,31.0,48.0,0.03,0.07,0.1,0.03,0.1,4500000.0,Colin Dagba,351,C. Dagba,23,73,76,170,62,Right,73,MF,3,3800000,39000,289,71,51,54,74,39,320,72,63,43,68,74,388,78,76,80,69,85,312,68,65,66,52,61,318,68,71,69,65,45,212,71,70,71,44,7,6,9,11,11,2,High,Medium,1,32.0,20.0,17.0,10.0,5.0,19.0,26.0,73.1,7.0,18.0,2.0,16.0,17.0,49.0,19.0,0.0,Ligue1,71.0
fr FRA,MF,Auxerre,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,Kévin Danois,1260,K. Danois,18,55,74,183,72,Right,61,MF,19,325000,950,233,43,36,54,65,35,259,52,39,45,64,59,287,55,64,51,55,62,246,52,59,50,52,33,247,59,51,35,48,54,191,59,66,66,40,8,7,9,6,10,3,Medium,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Ligue1,51.0
eng ENG,"FW,MF",Brest,19,2003,15,0,179,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,7.0,5.0,26.0,0.11,0.08,0.19,0.11,0.19,500000.0,Karamoko Dembélé,752,K. Dembélé,19,65,79,168,65,Left,65,MF,14,1700000,4000,242,56,56,22,61,47,308,69,59,60,53,67,402,87,82,90,54,89,253,66,37,55,33,62,218,40,11,53,58,56,50,15,19,16,59,12,13,11,8,15,3,Medium,Medium,1,2.0,0.0,1.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,Ligue1,11.0
fr FRA,"DF,MF",Clermont Foot,21,2001,6,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.02,0.0,0.02,0.02,0.02,200000.0,Baila Diallo,1190,B. Diallo,21,58,68,176,70,Left,58,MF,10,425000,2000,200,59,36,27,52,26,238,56,36,27,66,53,352,71,75,71,54,81,172,32,47,35,31,27,228,54,52,51,35,36,177,53,63,61,54,10,14,13,7,10,2,High,Medium,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Ligue1,52.0
sn SEN,"MF,FW",Strasbourg,18,2004,29,18,"1,626",18.1,3,2,5,3,0,0,4,0,0.17,0.11,0.28,0.17,0.28,1.8,1.8,2.2,4.1,68.0,52.0,89.0,0.1,0.12,0.23,0.1,0.23,10000000.0,Habib Diarra,923,H. Diarra,18,62,79,179,74,Right,64,MF,17,1000000,2000,244,42,40,58,69,35,272,63,43,46,60,60,309,57,58,68,60,66,272,56,56,60,55,45,302,63,60,59,69,51,179,60,58,61,42,8,12,7,7,8,2,Low,Medium,1,24.0,16.0,10.0,11.0,3.0,15.0,29.0,51.7,14.0,17.0,1.0,16.0,11.0,35.0,13.0,0.0,Ligue1,60.0
fr FRA,"FW,MF",Lorient,23,1998,28,14,"1,066",11.8,2,0,2,2,0,0,1,0,0.17,0.0,0.17,0.17,0.17,2.2,2.2,1.7,4.0,40.0,33.0,85.0,0.19,0.15,0.33,0.19,0.33,2500000.0,Stéphane Diarra,527,S. Diarra,23,70,74,173,58,Left,71,MF,4,2300000,9000,277,65,65,31,70,46,319,74,57,56,62,70,395,86,85,83,57,84,269,56,58,69,37,49,291,61,44,65,61,60,136,24,57,55,65,12,13,14,13,13,2,Medium,Medium,1,25.0,17.0,14.0,9.0,2.0,11.0,29.0,37.9,18.0,13.0,1.0,12.0,22.0,47.0,9.0,0.0,Ligue1,44.0
sn SEN,"MF,FW",Monaco,23,1999,31,22,"2,072",23.0,4,2,6,4,0,0,3,0,0.17,0.09,0.26,0.17,0.26,4.6,4.6,3.4,8.0,80.0,90.0,229.0,0.2,0.15,0.35,0.2,0.35,15000000.0,Krépin Diatta,235,K. Diatta,23,75,81,175,69,Right,76,MF,6,9000000,36000,332,66,68,62,68,68,338,79,62,58,64,75,416,90,91,89,70,76,379,73,90,83,61,72,302,57,48,69,69,59,137,55,32,50,52,10,8,11,11,12,4,High,Medium,1,30.0,21.0,4.0,17.0,9.0,13.0,32.0,40.6,19.0,29.0,1.0,28.0,17.0,47.0,12.0,0.0,Ligue1,48.0
sn SEN,"FW,MF",Marseille,22,2000,10,1,194,2.2,1,0,1,1,0,0,1,0,0.46,0.0,0.46,0.46,0.46,1.5,1.5,0.1,1.6,5.0,1.0,23.0,0.71,0.04,0.76,0.71,0.76,8000000.0,Bamba Dieng,298,B. Dieng,22,74,81,178,72,Right,76,MF,7,8500000,17000,347,62,75,73,63,74,300,70,54,55,47,74,372,83,82,67,69,71,358,85,74,64,67,68,286,42,32,74,64,74,82,24,31,27,58,10,14,11,8,15,3,High,Medium,1,4.0,4.0,2.0,1.0,1.0,3.0,4.0,75.0,1.0,5.0,1.0,4.0,0.0,4.0,0.0,0.0,Ligue1,32.0
fr FRA,"MF,FW",Nice,22,2000,22,14,"1,228",13.6,1,4,5,1,0,0,1,0,0.07,0.29,0.37,0.07,0.37,2.6,2.6,1.9,4.4,55.0,72.0,91.0,0.19,0.14,0.33,0.19,0.33,15000000.0,Sofiane Diop,134,S. Diop,22,77,83,175,65,Right,79,MF,6,17000000,35000,324,77,70,39,76,62,381,82,76,74,68,81,380,74,69,80,74,83,311,76,48,76,37,74,337,68,56,76,77,60,160,56,58,46,53,14,13,8,9,9,3,High,Medium,1,23.0,11.0,12.0,6.0,5.0,7.0,20.0,35.0,13.0,14.0,2.0,12.0,16.0,39.0,5.0,0.0,Ligue1,56.0
be BEL,"MF,FW",Rennes,20,2002,29,13,"1,291",14.3,6,2,8,6,0,0,0,0,0.42,0.14,0.56,0.42,0.56,2.7,2.7,4.9,7.5,101.0,71.0,156.0,0.19,0.34,0.53,0.19,0.53,28000000.0,Jeremy Doku,179,J. Doku,20,76,85,173,77,Right,78,MF,9,16500000,30000,303,65,70,37,72,59,325,83,63,44,59,76,431,94,89,89,72,87,339,74,75,63,68,59,270,58,18,72,71,51,75,22,28,25,50,11,10,8,9,12,3,Medium,Medium,3,25.0,16.0,6.0,13.0,6.0,12.0,24.0,50.0,12.0,10.0,0.0,10.0,5.0,30.0,2.0,0.0,Ligue1,18.0
fr FRA,"MF,FW",Troyes,17,2004,6,2,213,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,12.0,4.0,18.0,0.06,0.08,0.15,0.06,0.15,500000.0,Kyliane Dong,1137,K. Dong,17,59,75,178,68,Right,61,MF,16,575000,650,258,41,64,51,54,48,252,62,46,41,46,57,312,68,66,57,60,61,280,62,56,57,47,58,224,29,23,56,53,63,50,19,13,18,48,11,9,13,5,10,3,Medium,Medium,1,3.0,1.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,Ligue1,23.0
fr FRA,"MF,FW",Nantes,19,2002,9,0,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,2.0,9.0,1.0,0.05,0.15,0.2,0.05,0.2,700000.0,Lohann Doucet,806,L. Doucet,19,64,74,180,75,Right,65,MF,10,1200000,3000,226,42,32,41,70,41,256,52,31,36,68,69,321,66,67,59,57,72,274,42,71,63,62,36,262,64,52,49,51,46,192,53,71,68,52,11,9,12,13,7,2,Medium,High,1,3.0,0.0,2.0,0.0,1.0,3.0,4.0,75.0,1.0,2.0,0.0,2.0,2.0,5.0,4.0,0.0,Ligue1,52.0
ml MLI,"FW,MF",Lorient,20,2002,12,0,136,1.5,0,1,1,0,0,0,0,0,0.0,0.66,0.66,0.0,0.66,0.7,0.7,0.6,1.3,5.0,5.0,20.0,0.47,0.41,0.88,0.47,0.88,500000.0,Siriné Doucouré,748,S. Doucouré,20,65,78,193,75,Right,67,MF,13,1700000,4000,286,31,67,72,62,54,236,61,32,31,44,68,271,55,63,49,59,45,327,64,72,65,79,47,270,63,23,68,53,63,55,12,24,19,52,10,11,7,13,11,3,Medium,Medium,1,2.0,2.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Ligue1,23.0
fr FRA,"MF,FW",Rennes,17,2005,26,11,"1,115",12.4,3,1,4,3,0,0,5,0,0.24,0.08,0.32,0.24,0.32,1.6,1.6,1.5,3.1,39.0,57.0,83.0,0.13,0.12,0.25,0.13,0.25,15000000.0,Désiré Doué,526,D. Doué,17,70,86,181,79,Right,72,MF,16,4000000,3000,289,56,67,38,72,56,333,80,60,59,58,76,369,77,79,77,61,75,308,72,56,53,64,63,240,37,21,62,64,56,114,32,37,45,46,9,12,7,5,13,3,Medium,Medium,1,37.0,18.0,10.0,23.0,4.0,13.0,32.0,40.6,19.0,17.0,1.0,16.0,13.0,50.0,3.0,0.0,Ligue1,21.0
ci CIV,"FW,MF",Rennes,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,300000.0,Guela Doué,747,G. Doué,19,65,79,186,84,Right,67,MF,14,1600000,5000,201,31,23,64,60,23,241,55,51,24,49,62,291,55,71,51,58,56,290,60,69,57,76,28,221,56,63,12,45,45,199,59,72,68,59,11,14,11,14,9,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ligue1,63.0
fr FRA,"DF,MF",Strasbourg,19,2003,28,25,"2,297",25.5,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,0.3,0.3,0.4,0.7,27.0,99.0,20.0,0.01,0.02,0.03,0.01,0.03,6000000.0,Ismaël Doukouré,651,I. Doukouré,18,67,81,183,80,Right,69,MF,14,2200000,2000,204,37,20,62,62,23,220,53,31,22,52,62,304,61,67,50,64,62,275,52,68,60,75,20,240,59,66,31,47,37,204,66,70,68,60,9,14,14,11,12,2,Medium,Medium,1,48.0,24.0,23.0,21.0,4.0,20.0,34.0,58.8,14.0,26.0,8.0,18.0,27.0,75.0,54.0,0.0,Ligue1,66.0
ml MLI,MF,Reims,19,2003,26,13,"1,155",12.8,2,2,4,1,1,1,0,0,0.16,0.16,0.31,0.08,0.23,3.7,2.9,2.9,5.8,29.0,85.0,82.0,0.29,0.23,0.51,0.23,0.45,2500000.0,Kamory Doumbia,468,K. Doumbia,19,71,79,170,53,Right,73,MF,8,4000000,9000,306,61,63,55,74,53,325,72,64,48,70,71,363,73,72,75,69,74,319,68,59,70,55,67,315,59,59,68,71,58,173,54,60,59,52,9,10,14,10,9,3,Medium,Medium,1,31.0,16.0,9.0,14.0,8.0,12.0,37.0,32.4,25.0,17.0,1.0,16.0,13.0,44.0,3.0,0.0,Ligue1,59.0
fr FRA,MF,Montpellier,18,2004,24,7,718,8.0,0,2,2,0,0,0,1,1,0.0,0.25,0.25,0.0,0.25,0.5,0.5,1.4,1.9,9.0,22.0,11.0,0.06,0.17,0.24,0.06,0.24,4500000.0,Khalil Fayad,1061,K. Fayad,18,60,78,172,61,Right,65,MF,18,625000,1000,265,53,50,44,70,48,306,73,54,46,65,68,330,66,65,63,52,84,239,58,52,46,35,48,235,41,28,55,59,52,127,40,47,40,53,12,8,8,10,15,3,Medium,Medium,1,30.0,14.0,12.0,16.0,2.0,12.0,21.0,57.1,9.0,8.0,1.0,7.0,9.0,39.0,4.0,0.0,Ligue1,28.0
fr FRA,"FW,MF",Reims,22,2000,33,28,"1,978",22.0,4,6,10,4,0,0,3,1,0.18,0.27,0.46,0.18,0.46,3.9,3.9,6.2,10.0,23.0,110.0,162.0,0.18,0.28,0.46,0.18,0.46,6000000.0,Alexis Flips,299,A. Flips,22,74,79,173,68,Right,75,MF,5,6500000,18000,330,71,71,53,75,60,355,77,70,64,70,74,366,75,74,72,68,77,324,69,56,69,62,68,318,59,46,74,74,65,132,39,49,44,43,10,10,6,7,10,3,High,Medium,1,51.0,30.0,18.0,17.0,16.0,27.0,64.0,42.2,37.0,35.0,5.0,30.0,24.0,75.0,12.0,0.0,Ligue1,46.0
fr FRA,MF,Monaco,23,1999,36,35,"3,086",34.3,2,2,4,2,0,0,4,2,0.06,0.06,0.12,0.06,0.12,2.8,2.8,4.4,7.2,81.0,238.0,71.0,0.08,0.13,0.21,0.08,0.21,25000000.0,Youssouf Fofana,62,Y. Fofana,23,80,84,185,74,Right,81,MF,4,27500000,46000,319,66,64,63,80,46,356,77,66,56,78,79,365,68,73,70,79,75,364,76,59,83,77,69,372,78,81,72,77,64,235,78,81,76,45,12,7,12,5,9,3,Medium,High,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,Ligue1,81.0
fr FRA,MF,Monaco,23,1999,36,35,"3,086",34.3,2,2,4,2,0,0,4,2,0.06,0.06,0.12,0.06,0.12,2.8,2.8,4.4,7.2,81.0,238.0,71.0,0.08,0.13,0.21,0.08,0.21,25000000.0,Youssouf Fofana,62,Y. Fofana,23,80,84,185,74,Right,81,MF,4,27500000,46000,319,66,64,63,80,46,356,77,66,56,78,79,365,68,73,70,79,75,364,76,59,83,77,69,372,78,81,72,77,64,235,78,81,76,45,12,7,12,5,9,3,Medium,High,2,81.0,41.0,31.0,42.0,8.0,38.0,74.0,51.4,36.0,50.0,6.0,44.0,56.0,137.0,32.0,1.0,Ligue1,81.0
cm CMR,"FW,MF",Nantes,23,1999,28,16,"1,520",16.9,5,3,8,5,0,0,0,0,0.3,0.18,0.47,0.3,0.47,3.7,3.7,1.7,5.4,27.0,20.0,101.0,0.22,0.1,0.32,0.22,0.32,4000000.0,Ignatius Ganago,407,I. Ganago,23,72,74,176,78,Right,74,MF,2,3100000,17000,326,62,72,65,67,60,317,74,59,56,54,74,385,80,83,77,67,78,357,79,67,67,75,69,287,49,45,71,56,66,70,39,17,14,48,9,10,8,8,13,3,High,Medium,1,9.0,7.0,2.0,3.0,4.0,4.0,7.0,57.1,3.0,13.0,1.0,12.0,2.0,11.0,12.0,0.0,Ligue1,45.0
au AUS,MF,Toulouse,23,1999,20,7,657,7.3,0,1,1,0,0,0,3,0,0.0,0.14,0.14,0.0,0.14,0.6,0.6,0.7,1.3,9.0,27.0,34.0,0.08,0.1,0.18,0.08,0.18,1500000.0,Denis Genreau,619,D. Genreau,23,68,75,175,75,Right,70,MF,7,2400000,7000,273,60,59,39,73,42,289,64,53,41,64,67,332,69,63,64,66,70,320,67,59,76,61,57,319,72,65,68,69,45,198,64,69,65,50,10,14,6,10,10,3,Medium,Medium,1,35.0,13.0,16.0,12.0,7.0,13.0,31.0,41.9,18.0,16.0,1.0,15.0,8.0,43.0,9.0,0.0,Ligue1,65.0
es ESP,"MF,FW",Paris S-G,18,2004,6,0,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,1.0,8.0,0.32,0.0,0.32,0.32,0.32,5000000.0,Ismaël Gharbi,696,I. Gharbi,18,66,79,167,58,Right,68,MF,13,2000000,8000,265,59,57,35,65,49,322,74,68,52,57,71,366,72,64,80,63,87,225,60,43,33,35,54,275,51,40,59,65,60,120,37,45,38,52,7,9,13,15,8,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,Ligue1,40.0
eng ENG,MF,Lille,21,2000,36,34,"2,816",31.3,2,6,8,1,1,1,8,0,0.06,0.19,0.26,0.03,0.22,4.6,3.8,3.1,6.9,39.0,166.0,115.0,0.15,0.1,0.24,0.12,0.22,1500000.0,Angel Gomes,175,A. Gomes,21,76,84,168,56,Right,78,MF,8,17000000,23000,341,65,71,62,78,65,367,77,70,68,74,78,406,78,77,86,76,89,330,70,51,76,63,70,352,68,72,70,76,66,214,71,72,71,63,14,15,14,6,14,4,Medium,Medium,1,41.0,19.0,12.0,21.0,8.0,18.0,49.0,36.7,31.0,22.0,2.0,20.0,13.0,54.0,11.0,1.0,Ligue1,72.0
dz ALG,"FW,MF",Nice,22,2000,3,3,226,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.8,8.0,1.0,18.0,0.23,0.1,0.33,0.23,0.33,35000000.0,Amine Gouiri,79,A. Gouiri,22,79,86,181,83,Right,81,MF,7,36000000,49000,382,76,81,68,79,78,385,82,78,76,69,80,381,81,75,76,77,72,377,81,69,72,73,82,341,61,44,82,76,78,118,45,41,32,42,6,12,8,9,7,3,Medium,Low,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,Ligue1,44.0
fr FRA,"FW,MF",Montpellier,17,2005,5,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,800000.0,Axel Gueguin,1129,A. Gueguin,17,59,81,170,55,Left,60,MF,22,700000,500,263,54,58,48,50,53,264,63,48,42,44,67,357,74,75,72,45,91,260,62,58,49,50,41,238,55,22,51,49,61,80,27,27,26,40,11,7,10,6,6,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Ligue1,22.0
fr FRA,MF,Marseille,23,1999,33,25,"2,108",23.4,2,4,6,1,1,1,3,0,0.09,0.17,0.26,0.04,0.21,3.3,2.5,2.1,4.6,50.0,170.0,100.0,0.14,0.09,0.23,0.11,0.2,25000000.0,Mattéo Guendouzi,64,M. Guendouzi,23,80,85,185,68,Right,82,MF,5,31500000,41000,344,67,66,69,84,58,378,76,75,67,80,80,384,75,76,83,79,71,382,75,76,87,75,69,389,86,77,74,82,70,220,72,76,72,49,6,13,6,13,11,3,Medium,High,1,39.0,18.0,9.0,21.0,9.0,14.0,38.0,36.8,24.0,12.0,5.0,7.0,21.0,60.0,18.0,0.0,Ligue1,77.0
