Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
eng ENG,"DF,MF",Coventry City,20,2000,7,2,349,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,3.0,18.0,8.0,0.01,0.02,0.03,0.01,0.03,250000.0,Josh Eccles,2904,J. Eccles,20,62,75,185,66,Right,63,MF,13,900000,5000,266,55,44,54,67,46,280,58,56,43,60,63,349,75,70,75,57,72,285,52,58,68,64,43,282,68,54,49,60,51,176,55,62,59,42,9,9,7,6,11,3,Medium,Medium,1,7.0,4.0,3.0,2.0,2.0,1.0,6.0,16.7,5.0,5.0,3.0,2.0,5.0,12.0,0.0,0.0,Championship,54.0
nl NED,MF,Huddersfield,22,1998,23,17,"1,559",17.3,3,3,6,3,0,0,0,0,0.17,0.17,0.35,0.17,0.35,1.0,1.0,2.7,3.7,23.0,103.0,49.0,0.06,0.16,0.22,0.06,0.22,4000000.0,Carel Eiting,1641,C. Eiting,22,71,78,179,76,Left,73,MF,7,3800000,9000,293,77,49,49,78,40,355,69,68,64,80,74,313,55,51,68,72,67,284,68,39,67,50,60,317,62,68,56,75,56,184,71,58,55,44,10,6,11,12,5,4,Medium,Medium,1,25.0,13.0,9.0,12.0,4.0,7.0,18.0,38.9,11.0,21.0,3.0,18.0,12.0,37.0,12.0,0.0,Championship,68.0
eng ENG,"FW,MF",Blackburn,17,2003,41,31,"2,753",30.6,7,11,18,7,0,0,3,0,0.23,0.36,0.59,0.23,0.59,3.5,3.5,9.5,13.0,106.0,222.0,211.0,0.12,0.31,0.43,0.12,0.43,15000000.0,Harvey Elliott,1550,H. Elliott,17,72,87,170,64,Left,74,MF,15,5500000,11000,297,72,64,40,73,48,316,75,56,47,68,70,393,79,77,86,67,84,259,60,40,64,33,62,264,32,30,67,76,59,82,32,29,21,47,10,10,6,14,7,4,Medium,Medium,1,22.0,13.0,7.0,11.0,4.0,10.0,35.0,28.6,25.0,27.0,1.0,26.0,20.0,42.0,15.0,2.0,Championship,30.0
eng ENG,MF,QPR,22,1998,19,8,975,10.8,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,0.3,0.3,0.1,0.4,3.0,48.0,3.0,0.02,0.01,0.03,0.02,0.03,1000000.0,Sam Field,2076,S. Field,22,67,78,185,65,Left,68,MF,11,2200000,19000,289,52,52,63,75,47,303,63,51,47,75,67,308,63,56,59,62,68,306,68,58,75,61,44,292,64,60,55,59,54,190,62,65,63,51,12,9,7,13,10,3,Low,High,1,27.0,14.0,13.0,12.0,2.0,11.0,25.0,44.0,14.0,17.0,9.0,8.0,20.0,47.0,26.0,0.0,Championship,60.0
ng NGA,"FW,MF",Middlesbrough,19,2000,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,1.0,4.0,0.28,0.0,0.28,0.28,0.28,100000.0,Samuel Folarin,3637,S. Folarin,19,54,71,175,67,Right,56,MF,17,275000,2000,253,52,56,43,46,56,229,56,46,34,34,59,319,75,73,63,34,74,254,70,44,45,50,45,214,29,32,44,50,59,121,48,35,38,48,10,11,7,11,9,3,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Championship,32.0
fi FIN,"FW,MF",Brentford,21,1999,39,9,"1,105",12.3,7,1,8,7,0,0,3,0,0.57,0.08,0.65,0.57,0.65,7.9,7.9,1.9,9.8,23.0,18.0,66.0,0.64,0.16,0.8,0.64,0.8,4500000.0,Marcus Forss,1931,M. Forss,21,68,76,182,76,Right,70,MF,8,2700000,14000,283,32,73,62,54,62,225,58,38,28,35,66,342,72,70,60,68,72,331,73,66,64,69,59,274,65,34,71,52,52,78,23,33,22,51,14,11,7,10,9,3,High,Medium,1,9.0,6.0,2.0,5.0,2.0,3.0,11.0,27.3,8.0,9.0,0.0,9.0,5.0,14.0,8.0,0.0,Championship,34.0
eng ENG,MF,Watford,19,2001,20,12,"1,134",12.6,0,1,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,1.8,1.8,2.0,3.8,18.0,54.0,26.0,0.14,0.16,0.3,0.14,0.3,4000000.0,James Garner,1804,J. Garner,19,69,84,182,80,Right,70,MF,15,3100000,19000,290,53,59,55,73,50,311,62,56,50,73,70,326,68,67,67,67,57,323,68,61,64,64,66,321,69,66,55,67,64,196,64,68,64,41,10,7,7,5,12,3,Medium,Medium,1,18.0,10.0,6.0,10.0,2.0,6.0,24.0,25.0,18.0,16.0,4.0,12.0,14.0,32.0,16.0,0.0,Championship,66.0
eng ENG,MF,Swansea City,20,2000,5,4,318,3.5,1,1,2,1,0,0,0,0,0.28,0.28,0.57,0.28,0.57,1.2,1.2,0.7,1.9,11.0,20.0,35.0,0.34,0.19,0.53,0.34,0.53,7000000.0,Morgan Gibbs-White,464,M. Gibbs-White,20,71,83,171,70,Right,73,MF,12,4500000,31000,301,62,57,55,75,52,345,73,65,63,73,71,359,72,70,74,68,75,326,70,58,67,66,65,306,57,58,69,73,49,166,57,56,53,54,7,7,14,15,11,2,Medium,Low,1,4.0,1.0,0.0,3.0,1.0,2.0,4.0,50.0,2.0,3.0,0.0,3.0,2.0,6.0,1.0,0.0,Championship,58.0
eng ENG,"DF,MF",Rotherham Utd,20,2000,23,12,"1,168",13.0,2,0,2,2,0,0,0,0,0.15,0.0,0.15,0.15,0.15,0.4,0.4,2.3,2.6,45.0,35.0,37.0,0.03,0.18,0.2,0.03,0.2,1300000.0,Ryan Giles,2086,R. Giles,20,67,79,179,72,Left,68,MF,12,2300000,15000,264,71,52,37,63,41,309,68,63,55,58,65,392,87,90,83,57,75,302,62,57,66,55,62,268,55,56,50,58,49,180,57,65,58,41,14,6,5,8,8,2,High,Medium,1,11.0,4.0,8.0,3.0,0.0,8.0,11.0,72.7,3.0,1.0,0.0,1.0,16.0,27.0,12.0,0.0,Championship,56.0
eng ENG,MF,Derby County,15,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,Kaide Gordon,1357,K. Gordon,18,52,70,185,70,Right,54,MF,18,190000,1000,175,32,25,52,35,31,164,28,33,31,32,40,267,63,62,46,44,52,243,47,64,51,57,24,191,59,51,26,25,30,156,49,53,54,41,10,5,9,6,11,2,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Championship,51.0
eng ENG,"FW,MF",Sheffield Weds,22,1998,11,3,305,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,1.2,10.0,5.0,21.0,0.04,0.32,0.36,0.04,0.36,800000.0,André Green,1928,A. Green,21,68,77,180,71,Right,69,MF,9,2700000,6000,302,66,65,55,66,50,306,71,56,45,64,70,361,78,79,75,57,72,298,66,50,67,60,55,245,34,27,61,62,61,109,37,34,38,49,7,11,9,10,12,3,Medium,Medium,1,4.0,3.0,2.0,1.0,1.0,2.0,6.0,33.3,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,Championship,27.0
fi FIN,"MF,DF",Barnsley,22,1998,18,3,666,7.4,0,1,1,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,0.3,0.4,2.0,24.0,1.0,0.02,0.04,0.06,0.02,0.06,800000.0,Aapo Halme,2423,A. Halme,22,65,74,196,78,Right,67,MF,9,1500000,3000,196,25,16,66,64,25,219,54,23,24,56,62,227,45,48,39,62,33,242,31,56,59,78,18,228,72,66,27,32,31,184,60,62,62,55,12,6,11,12,14,3,Medium,Medium,1,14.0,10.0,4.0,10.0,0.0,7.0,14.0,50.0,7.0,9.0,3.0,6.0,13.0,27.0,19.0,0.0,Championship,66.0
nl NED,MF,Coventry City,23,1997,42,36,"2,986",33.2,5,3,8,5,0,0,8,1,0.15,0.09,0.24,0.15,0.24,4.0,4.0,4.6,8.6,35.0,201.0,68.0,0.12,0.14,0.26,0.12,0.26,2000000.0,Gustavo Hamer,1501,G. Hamer,23,73,80,169,61,Right,75,MF,7,6000000,30000,329,74,63,53,73,66,362,68,73,73,75,73,374,71,67,77,73,86,366,74,72,82,64,74,357,87,72,65,75,58,200,67,67,66,45,12,7,7,9,10,3,High,Medium,1,56.0,40.0,15.0,34.0,7.0,24.0,86.0,27.9,62.0,46.0,5.0,41.0,58.0,114.0,29.0,2.0,Championship,72.0
eng ENG,MF,Birmingham City,20,2000,18,11,"1,017",11.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,5.0,29.0,9.0,0.01,0.0,0.02,0.01,0.02,2500000.0,Rekeem Harper,2078,R. Harper,20,67,79,188,76,Right,69,MF,12,2400000,18000,279,56,42,60,71,50,291,67,42,44,69,69,347,69,67,68,68,75,347,69,71,76,71,60,316,71,55,64,70,56,183,64,60,59,60,13,10,11,13,13,3,Medium,Medium,1,13.0,6.0,4.0,9.0,0.0,5.0,9.0,55.6,4.0,14.0,3.0,11.0,6.0,19.0,6.0,1.0,Championship,55.0
wls WAL,"FW,MF",Cardiff City,21,1998,16,6,646,7.2,3,1,4,3,0,0,0,0,0.42,0.14,0.56,0.42,0.56,1.2,1.2,0.8,2.0,6.0,5.0,39.0,0.17,0.11,0.28,0.17,0.28,600000.0,Mark Harris,3172,M. Harris,21,60,69,182,75,Right,63,MF,9,550000,4000,267,46,62,46,64,49,272,58,49,45,57,63,326,67,68,60,58,73,300,57,59,66,67,51,241,44,24,61,60,52,130,40,42,48,50,8,9,13,8,12,4,High,High,1,5.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,1.0,5.0,0.0,5.0,5.0,0.0,Championship,24.0
eng ENG,"MF,DF",Sheffield Weds,20,2000,3,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,4.0,0.05,0.03,0.09,0.05,0.09,350000.0,Alex Hunt,3398,A. Hunt,20,58,71,170,60,Right,61,MF,13,500000,2000,228,42,42,39,66,39,285,68,48,39,64,66,330,64,60,63,56,87,232,58,52,39,33,50,231,44,42,43,57,45,150,52,45,53,42,9,12,6,6,9,3,High,Medium,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Championship,42.0
ie IRL,"FW,MF",Norwich City,19,2001,17,1,340,3.8,3,1,4,3,0,0,3,1,0.79,0.26,1.06,0.79,1.06,2.7,2.7,0.4,3.1,8.0,6.0,37.0,0.72,0.1,0.82,0.72,0.82,3000000.0,Adam Idah,2256,A. Idah,19,66,82,190,83,Right,68,MF,16,2200000,2000,281,38,67,65,49,62,242,62,49,30,37,64,334,77,73,67,63,54,333,73,66,59,74,61,239,53,17,65,41,63,46,18,17,11,50,12,13,9,10,6,3,High,Medium,1,4.0,4.0,1.0,2.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,1.0,5.0,6.0,0.0,Championship,17.0
de GER,MF,Brentford,22,1998,41,36,"3,076",34.2,3,3,6,3,0,0,8,0,0.09,0.09,0.18,0.09,0.18,1.9,1.9,2.2,4.2,19.0,115.0,34.0,0.06,0.06,0.12,0.06,0.12,7000000.0,Vitaly Janelt,1556,V. Janelt,22,72,79,184,79,Left,73,MF,7,4500000,24000,262,50,46,55,71,40,300,63,48,49,71,69,331,65,68,62,68,68,354,68,71,78,73,64,326,73,72,61,68,52,210,71,72,67,40,6,8,6,6,14,3,Medium,High,1,73.0,44.0,39.0,32.0,2.0,33.0,61.0,54.1,28.0,39.0,15.0,24.0,59.0,132.0,49.0,1.0,Championship,72.0
pl POL,"FW,MF",Derby County,22,1998,41,30,"2,681",29.8,1,2,3,1,0,0,6,0,0.03,0.07,0.1,0.03,0.1,2.4,2.4,2.3,4.7,78.0,58.0,195.0,0.08,0.08,0.16,0.08,0.16,4000000.0,Kamil Jóźwiak,1716,K. Jóźwiak,22,70,78,176,70,Right,71,MF,8,3600000,14000,282,65,61,41,66,49,293,72,61,34,58,68,406,90,90,83,63,80,304,63,53,72,70,46,260,47,31,65,65,52,126,47,44,35,54,10,14,8,9,13,3,Medium,Low,1,48.0,35.0,21.0,19.0,8.0,20.0,49.0,40.8,29.0,30.0,0.0,30.0,7.0,55.0,12.0,0.0,Championship,31.0
eng ENG,MF,Barnsley,21,1998,24,6,921,10.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,1.4,5.0,60.0,10.0,0.06,0.08,0.14,0.06,0.14,120000000.0,Herbie Kane,2273,H. Kane,21,66,75,175,67,Right,68,MF,9,1900000,3000,281,46,60,56,72,47,319,62,58,65,67,67,352,69,72,67,66,78,304,63,59,69,54,59,301,66,54,59,67,55,170,49,59,62,52,11,12,6,14,9,3,Medium,Medium,1,24.0,14.0,7.0,13.0,4.0,15.0,26.0,57.7,11.0,6.0,1.0,5.0,13.0,37.0,11.0,1.0,Championship,54.0
us USA,"FW,MF",QPR,18,2001,11,1,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,2.0,0.0,9.0,0.15,0.04,0.19,0.15,0.19,200000.0,Charlie Kelman,3040,C. Kelman,18,61,77,175,70,Right,63,MF,16,825000,850,256,44,62,51,46,53,257,62,55,44,35,61,365,82,80,75,57,71,321,65,72,68,57,59,245,55,21,60,50,59,72,22,26,24,48,10,9,13,8,8,3,High,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Championship,21.0
ie IRL,MF,Bournemouth,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,Gavin Kilkenny,3301,G. Kilkenny,20,59,73,173,64,Right,63,MF,14,550000,2000,254,56,50,41,62,45,289,63,54,48,62,62,329,65,66,70,56,72,284,56,63,66,46,53,258,46,43,57,62,50,146,47,51,48,43,12,8,6,8,9,3,High,Medium,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Championship,43.0
ie IRL,"MF,FW",Derby County,19,2001,43,41,"3,581",39.8,2,0,2,2,0,0,5,0,0.05,0.0,0.05,0.05,0.05,3.0,3.0,1.1,4.1,67.0,135.0,153.0,0.08,0.03,0.1,0.08,0.1,600000.0,Jason Knight,1933,J. Knight,22,68,75,185,78,Right,70,MF,7,2300000,21000,262,40,52,66,63,41,267,59,42,37,64,65,297,58,58,54,69,58,328,54,68,77,73,56,299,70,69,57,61,42,200,68,67,65,52,13,12,9,8,10,2,Medium,Medium,1,65.0,38.0,21.0,33.0,11.0,22.0,79.0,27.8,57.0,39.0,3.0,36.0,37.0,102.0,27.0,0.0,Championship,69.0
ie IRL,"MF,FW",Derby County,19,2001,43,41,"3,581",39.8,2,0,2,2,0,0,5,0,0.05,0.0,0.05,0.05,0.05,3.0,3.0,1.1,4.1,67.0,135.0,153.0,0.08,0.03,0.1,0.08,0.1,600000.0,Jason Knight,1933,J. Knight,22,68,75,185,78,Right,70,MF,7,2300000,21000,262,40,52,66,63,41,267,59,42,37,64,65,297,58,58,54,69,58,328,54,68,77,73,56,299,70,69,57,61,42,200,68,67,65,52,13,12,9,8,10,2,Medium,Medium,1,43.0,30.0,27.0,15.0,1.0,21.0,46.0,45.7,25.0,57.0,32.0,25.0,63.0,106.0,139.0,1.0,Championship,69.0
eng ENG,"DF,MF",Wycombe,22,1997,37,36,"3,235",35.9,1,0,1,1,0,0,6,1,0.03,0.0,0.03,0.03,0.03,1.3,1.3,0.6,1.9,15.0,102.0,8.0,0.04,0.02,0.05,0.04,0.05,600000.0,Josh Knight,1933,J. Knight,22,68,75,185,78,Right,70,MF,7,2300000,21000,262,40,52,66,63,41,267,59,42,37,64,65,297,58,58,54,69,58,328,54,68,77,73,56,299,70,69,57,61,42,200,68,67,65,52,13,12,9,8,10,2,Medium,Medium,1,65.0,38.0,21.0,33.0,11.0,22.0,79.0,27.8,57.0,39.0,3.0,36.0,37.0,102.0,27.0,0.0,Championship,69.0
eng ENG,"DF,MF",Wycombe,22,1997,37,36,"3,235",35.9,1,0,1,1,0,0,6,1,0.03,0.0,0.03,0.03,0.03,1.3,1.3,0.6,1.9,15.0,102.0,8.0,0.04,0.02,0.05,0.04,0.05,600000.0,Josh Knight,1933,J. Knight,22,68,75,185,78,Right,70,MF,7,2300000,21000,262,40,52,66,63,41,267,59,42,37,64,65,297,58,58,54,69,58,328,54,68,77,73,56,299,70,69,57,61,42,200,68,67,65,52,13,12,9,8,10,2,Medium,Medium,1,43.0,30.0,27.0,15.0,1.0,21.0,46.0,45.7,25.0,57.0,32.0,25.0,63.0,106.0,139.0,1.0,Championship,69.0
eng ENG,MF,Preston,22,1997,36,31,"2,690",29.9,2,5,7,2,0,0,10,0,0.07,0.17,0.23,0.07,0.23,0.7,0.7,5.5,6.2,13.0,162.0,28.0,0.02,0.18,0.21,0.02,0.21,2000000.0,Ryan Ledson,1637,R. Ledson,22,71,77,175,69,Right,72,MF,6,2800000,14000,279,50,55,58,71,45,302,63,52,50,70,67,332,62,65,68,67,70,317,59,67,74,65,52,329,84,68,57,67,53,204,66,70,68,65,14,16,16,8,11,2,Medium,Medium,1,89.0,61.0,25.0,59.0,5.0,42.0,108.0,38.9,66.0,41.0,13.0,28.0,47.0,136.0,38.0,1.0,Championship,68.0
eng ENG,"FW,MF",Birmingham City,21,1999,34,15,"1,599",17.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,41.0,23.0,105.0,0.11,0.06,0.17,0.11,0.17,1500000.0,Jonathan Leko,2254,J. Leko,21,66,72,182,64,Right,68,MF,6,1400000,5000,297,57,64,64,62,50,265,70,53,34,44,64,391,87,90,78,63,73,316,66,65,63,66,56,217,30,16,64,57,50,62,22,17,23,46,6,12,11,8,9,4,Medium,Medium,1,19.0,7.0,8.0,7.0,4.0,8.0,19.0,42.1,11.0,4.0,0.0,4.0,7.0,26.0,1.0,1.0,Championship,16.0
eng ENG,"MF,FW",Millwall,23,1997,14,4,568,6.3,1,1,2,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,0.5,0.5,2.3,2.8,20.0,10.0,37.0,0.08,0.36,0.44,0.08,0.44,800000.0,Connor Mahoney,1808,C. Mahoney,23,69,74,175,67,Left,69,MF,5,2100000,7000,280,73,65,35,59,48,321,75,64,59,53,70,368,77,76,77,63,75,279,64,42,63,44,66,250,37,40,56,68,49,112,34,40,38,49,10,12,10,7,10,4,Medium,Low,1,3.0,1.0,2.0,1.0,0.0,2.0,4.0,50.0,2.0,9.0,0.0,9.0,7.0,10.0,3.0,0.0,Championship,40.0
fr FRA,MF,Bristol City,19,2001,27,18,"1,510",16.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,21.0,35.0,19.0,0.02,0.03,0.05,0.02,0.05,5000000.0,Han-Noah Massengo,2269,H. Massengo,18,66,82,175,70,Right,69,MF,16,2200000,4000,265,55,39,60,72,39,295,66,46,44,70,69,368,70,69,81,65,83,301,58,61,70,60,52,300,64,69,57,59,51,194,63,66,65,58,8,14,12,9,15,3,Medium,High,1,40.0,20.0,22.0,14.0,4.0,21.0,37.0,56.8,16.0,21.0,4.0,17.0,21.0,61.0,4.0,1.0,Championship,69.0
au AUS,"MF,DF",Birmingham City,21,1998,15,8,735,8.2,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12,1.0,1.0,1.0,2.1,11.0,23.0,33.0,0.13,0.13,0.25,0.13,0.25,800000.0,Riley McGree,1714,R. McGree,21,70,77,178,72,Left,74,MF,7,3200000,8000,324,66,72,53,69,64,343,73,68,62,68,72,388,81,77,84,71,75,354,68,68,78,73,67,342,68,65,75,71,63,185,64,63,58,47,12,9,5,8,13,3,High,Medium,1,14.0,10.0,4.0,10.0,0.0,7.0,17.0,41.2,10.0,5.0,1.0,4.0,7.0,21.0,5.0,0.0,Championship,65.0
sct SCO,"DF,MF",Reading,21,1998,26,16,"1,565",17.4,2,2,4,2,0,0,2,0,0.12,0.12,0.23,0.12,0.23,1.5,1.5,1.2,2.7,21.0,38.0,11.0,0.09,0.07,0.16,0.09,0.16,700000.0,Tom McIntyre,1924,T. McIntyre,21,68,78,185,73,Left,70,MF,10,2500000,4000,249,33,35,69,60,52,249,56,41,28,61,63,292,59,57,51,66,59,285,41,86,67,67,24,268,80,69,35,47,37,201,65,68,68,51,10,6,14,13,8,2,Medium,High,1,33.0,21.0,19.0,13.0,1.0,12.0,16.0,75.0,4.0,22.0,7.0,15.0,38.0,71.0,75.0,0.0,Championship,69.0
ie IRL,"DF,MF",Millwall,21,1998,16,15,"1,238",13.8,0,1,1,0,0,0,5,0,0.0,0.07,0.07,0.0,0.07,0.5,0.5,2.2,2.7,30.0,32.0,54.0,0.04,0.16,0.2,0.04,0.2,125000.0,Dan McNamara,2585,D. McNamara,21,64,73,174,72,Right,64,MF,9,1300000,2000,230,58,33,51,57,31,253,57,49,40,50,57,359,76,75,74,61,73,275,47,60,68,64,36,263,55,60,54,53,41,182,59,63,60,52,14,6,6,11,15,2,High,High,1,22.0,12.0,11.0,8.0,3.0,9.0,16.0,56.3,7.0,12.0,5.0,7.0,15.0,37.0,21.0,0.0,Championship,60.0
al ALB,MF,Wycombe,19,2001,29,18,"1,495",16.6,3,1,4,2,1,1,3,0,0.18,0.06,0.24,0.12,0.18,2.4,1.6,1.2,2.9,42.0,54.0,53.0,0.15,0.07,0.22,0.1,0.17,300000.0,Anis Mehmeti,2909,A. Mehmeti,19,62,75,178,70,Right,64,MF,13,950000,2000,236,40,51,48,65,32,277,69,38,41,63,66,299,62,60,52,59,66,270,51,57,57,56,49,277,60,49,59,63,46,152,44,58,50,53,10,13,9,10,11,2,Medium,Medium,1,20.0,9.0,4.0,10.0,6.0,9.0,25.0,36.0,16.0,12.0,0.0,12.0,3.0,23.0,2.0,0.0,Championship,49.0
eng ENG,MF,Millwall,20,2000,16,10,835,9.3,1,0,1,1,0,0,1,0,0.11,0.0,0.11,0.11,0.11,1.4,1.4,0.1,1.6,12.0,27.0,13.0,0.15,0.01,0.17,0.15,0.17,500000.0,Billy Mitchell,3042,B. Mitchell,19,61,74,176,75,Right,63,MF,13,775000,2000,258,47,50,46,67,48,293,61,51,48,64,69,321,67,67,58,62,67,264,56,50,56,56,46,255,49,49,50,59,48,140,40,54,46,62,14,10,14,11,13,3,Medium,Medium,1,26.0,17.0,13.0,11.0,2.0,11.0,17.0,64.7,6.0,9.0,0.0,9.0,11.0,37.0,14.0,0.0,Championship,49.0
ie IRL,MF,Preston,20,1999,15,7,676,7.5,0,1,1,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,0.3,0.3,0.4,0.7,11.0,17.0,22.0,0.04,0.06,0.1,0.04,0.1,1000000.0,Jayson Molumby,2089,J. Molumby,20,67,79,176,68,Right,69,MF,12,2400000,13000,262,49,48,48,72,45,294,66,46,42,70,70,324,65,63,62,69,65,276,54,43,72,56,51,316,74,65,58,62,57,182,59,65,58,46,8,7,10,12,9,3,Medium,Medium,1,17.0,12.0,5.0,10.0,2.0,8.0,21.0,38.1,13.0,6.0,2.0,4.0,5.0,22.0,11.0,0.0,Championship,65.0
eng ENG,MF,Barnsley,19,2000,3,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,4.0,1.0,0.1,0.0,0.1,0.1,0.1,100000.0,Jasper Moon,3566,J. Moon,19,56,69,186,75,Right,58,MF,13,325000,1000,168,28,19,51,41,29,148,28,23,31,32,34,274,59,64,48,46,57,254,35,65,58,70,26,208,55,56,28,30,39,170,50,63,57,46,6,12,14,5,9,3,Low,High,1,6.0,5.0,4.0,2.0,0.0,2.0,7.0,28.6,5.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,Championship,56.0
wls WAL,MF,Luton Town,23,1997,10,5,452,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,10.0,15.0,2.0,0.02,0.05,0.06,0.02,0.06,400000.0,Joe Morrell,2270,J. Morrell,23,66,73,168,64,Right,68,MF,7,1700000,4000,254,59,49,36,72,38,305,66,48,59,64,68,383,69,67,83,74,90,301,60,61,76,44,60,280,38,65,55,64,58,143,45,55,43,47,7,8,14,7,11,3,Medium,Medium,1,12.0,7.0,7.0,5.0,0.0,6.0,18.0,33.3,12.0,4.0,2.0,2.0,8.0,20.0,8.0,0.0,Championship,65.0
zw ZIM,"FW,MF",Wycombe,21,1998,17,13,"1,068",11.9,3,0,3,3,0,0,1,0,0.25,0.0,0.25,0.25,0.25,3.7,3.7,0.4,4.1,12.0,17.0,48.0,0.31,0.04,0.34,0.31,0.34,150000.0,Admiral Muskwe,2908,A. Muskwe,21,62,71,183,75,Right,64,MF,9,900000,10000,262,35,64,63,51,49,263,62,51,48,42,60,323,69,65,66,62,61,311,63,66,62,69,51,248,58,26,59,50,55,79,30,25,24,55,8,14,14,7,12,3,Medium,Medium,1,11.0,4.0,2.0,6.0,3.0,4.0,12.0,33.3,8.0,12.0,1.0,11.0,0.0,11.0,4.0,0.0,Championship,26.0
eng ENG,"FW,MF",Luton Town,21,1998,11,1,182,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,1.4,3.0,1.0,13.0,0.65,0.02,0.67,0.65,0.67,150000.0,Sam Nombe,3493,S. Nombe,21,57,67,180,75,Right,59,MF,10,375000,2000,265,53,59,53,50,50,236,56,46,27,48,59,330,71,78,72,49,60,313,55,75,66,72,45,217,52,15,53,49,48,70,40,13,17,52,8,11,9,13,11,3,Medium,Medium,1,3.0,3.0,3.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,3.0,1.0,4.0,0.0,0.0,Championship,15.0
